pick_id,so_number,so_line,item_id,qty_to_pick,qty_picked,bin_location,picker_id,pick_date,shipment_id
PK-00618,SO-26219,1,A-20033,5,5,A-11-1,E083,2026-03-13,SH-50205
PK-00619,SO-26219,2,A-20039,3,3,C-31-5,E076,2026-03-13,SH-50205
PK-00620,SO-26219,3,A-20072,2,2,F-40-3,E106,2026-03-13,SH-50205
PK-00621,SO-26219,4,A-20092,1,1,E-19-2,E076,2026-03-13,SH-50205
PK-00622,SO-26219,5,A-20070,1,1,A-28-2,E099,2026-03-13,SH-50205
PK-00623,SO-26220,1,A-20097,3,3,D-14-4,E105,2025-07-23,SH-50206
PK-00624,SO-26220,2,A-20020,3,3,F-32-3,E099,2025-07-24,SH-50206
PK-00625,SO-26220,3,A-20076,2,2,D-32-4,E100,2025-07-24,SH-50206
PK-00626,SO-26220,4,A-20090,1,1,D-02-1,E103,2025-07-23,SH-50206
PK-00627,SO-26221,1,A-20078,2,2,A-03-4,E080,2026-01-22,SH-50207
PK-00628,SO-26221,2,A-20039,1,1,D-26-3,E105,2026-01-22,SH-50207
PK-00629,SO-26221,3,A-20022,1,1,D-17-5,E099,2026-01-22,SH-50207
PK-00630,SO-26222,2,A-20033,2,2,F-21-3,E105,2025-12-16,SH-50208
PK-00631,SO-26222,3,A-20063,3,3,B-11-2,E104,2025-12-16,SH-50208
PK-00632,SO-26222,4,A-20065,1,1,F-05-5,E104,2025-12-16,SH-50208
PK-00633,SO-26223,1,A-20097,1,1,B-35-5,E102,2025-05-29,SH-50209
PK-00634,SO-26223,2,A-20070,5,5,A-03-2,E100,2025-05-29,SH-50209
PK-00635,SO-26223,3,A-20082,2,2,C-39-2,E100,2025-05-28,SH-50209
PK-00636,SO-26223,4,A-20022,1,1,A-24-1,E081,2025-05-29,SH-50209
PK-00637,SO-26224,1,A-20022,5,5,A-13-3,E078,2025-07-03,SH-50210
PK-00638,SO-26224,2,A-20107,3,3,E-21-5,E099,2025-07-03,SH-50210
PK-00639,SO-26224,3,A-20092,1,1,A-38-3,E102,2025-07-04,SH-50210
PK-00640,SO-26224,4,A-20002,5,5,C-31-1,E106,2025-07-04,SH-50210
PK-00641,SO-26224,5,A-20003,1,1,A-11-5,E076,2025-07-04,SH-50210
PK-00642,SO-26225,1,A-20036,1,1,B-36-5,E103,2026-01-02,SH-50211
PK-00643,SO-26225,2,A-20022,3,3,D-08-1,E102,2026-01-01,SH-50211
PK-00644,SO-26225,3,A-20101,2,2,A-40-4,E077,2026-01-02,SH-50211
PK-00645,SO-26226,1,A-20034,1,1,D-23-3,E082,2025-07-25,SH-50212
PK-00646,SO-26226,2,A-20073,1,1,C-35-3,E082,2025-07-26,SH-50212
PK-00647,SO-26227,1,A-20097,3,3,A-09-3,E103,2025-10-04,SH-50213
PK-00648,SO-26227,2,A-20003,1,1,E-23-5,E099,2025-10-05,SH-50213
PK-00649,SO-26228,1,A-20110,2,2,A-02-5,E080,2025-11-01,SH-50214
PK-00650,SO-26228,2,A-20078,3,3,E-21-4,E080,2025-11-02,SH-50214
PK-00651,SO-26228,3,A-20076,1,1,D-21-3,E105,2025-11-02,SH-50214
PK-00652,SO-26228,4,A-20039,1,1,D-17-1,E103,2025-11-02,SH-50214
PK-00653,SO-26228,5,A-20043,1,1,F-29-2,E077,2025-11-02,SH-50214
PK-00654,SO-26229,1,A-20036,3,3,C-17-2,E105,2025-11-15,SH-50215
PK-00655,SO-26230,1,A-20065,1,1,D-37-3,E105,2025-11-01,SH-50216
PK-00656,SO-26230,2,A-20097,3,3,D-34-3,E101,2025-10-31,SH-50216
PK-00657,SO-26230,3,A-20114,3,3,C-31-3,E077,2025-10-31,SH-50216
PK-00658,SO-26230,4,A-20072,3,3,F-21-1,E080,2025-10-31,SH-50216
PK-00659,SO-26230,5,A-20033,2,2,A-31-5,E102,2025-11-01,SH-50216
PK-00660,SO-26231,1,A-20077,1,1,D-22-3,E076,2026-01-04,SH-50217
PK-00661,SO-26231,2,A-20077,1,1,F-11-2,E082,2026-01-04,SH-50217
PK-00662,SO-26231,3,A-20034,1,1,F-03-4,E077,2026-01-04,SH-50217
PK-00663,SO-26231,4,A-20065,3,3,B-14-4,E102,2026-01-03,SH-50217
PK-00664,SO-26231,5,A-20114,5,5,C-17-2,E103,2026-01-03,SH-50217
PK-00665,SO-26232,1,A-20082,1,1,D-37-4,E102,2026-01-16,SH-50218
PK-00666,SO-26232,2,A-20053,2,2,B-03-4,E104,2026-01-15,SH-50218
PK-00667,SO-26232,3,A-20034,1,1,C-09-3,E081,2026-01-16,SH-50218
PK-00668,SO-26232,4,A-20092,3,3,C-20-1,E101,2026-01-15,SH-50218
PK-00669,SO-26233,1,A-20072,2,2,A-21-3,E078,2025-07-16,SH-50219
PK-00670,SO-26233,2,A-20073,2,2,D-18-5,E104,2025-07-15,SH-50219
PK-00671,SO-26233,3,A-20092,5,5,E-29-3,E104,2025-07-15,SH-50219
PK-00672,SO-26233,4,A-20034,1,1,A-34-3,E077,2025-07-15,SH-50219
PK-00673,SO-26233,5,A-20090,5,5,A-02-2,E102,2025-07-16,SH-50219
PK-00674,SO-26235,1,A-20031,1,1,C-23-3,E083,2025-12-16,SH-50220
PK-00675,SO-26236,1,A-20061,3,3,D-25-1,E106,2025-12-18,SH-50221
PK-00676,SO-26236,2,A-20107,1,1,E-28-1,E079,2025-12-18,SH-50221
PK-00677,SO-26236,3,A-20077,3,3,F-20-3,E102,2025-12-18,SH-50221
PK-00678,SO-26237,1,A-20114,1,1,D-03-4,E081,2025-08-14,SH-50222
PK-00679,SO-26237,2,A-20038,1,1,A-27-3,E104,2025-08-15,SH-50222
PK-00680,SO-26237,3,A-20070,3,3,D-14-3,E078,2025-08-14,SH-50222
PK-00681,SO-26238,1,A-20038,1,1,F-09-3,E083,2025-11-14,SH-50223
PK-00682,SO-26239,1,A-20043,5,5,C-30-4,E101,2025-09-14,SH-50224
PK-00683,SO-26240,1,A-20022,5,5,E-25-5,E083,2025-10-23,SH-50225
PK-00684,SO-26240,2,A-20034,1,1,C-04-1,E081,2025-10-24,SH-50225
PK-00685,SO-26240,3,A-20034,5,5,C-18-3,E079,2025-10-23,SH-50225
PK-00686,SO-26240,5,A-20061,2,2,D-38-4,E083,2025-10-24,SH-50225
PK-00687,SO-26241,1,A-20065,2,2,E-28-3,E083,2025-07-05,SH-50226
PK-00688,SO-26242,1,A-20082,3,3,E-23-1,E101,2025-07-09,SH-50227
PK-00689,SO-26242,2,A-20061,3,3,F-14-1,E081,2025-07-09,SH-50227
PK-00690,SO-26242,3,A-20043,2,2,B-05-1,E099,2025-07-08,SH-50227
PK-00691,SO-26242,4,A-20072,1,1,D-23-4,E077,2025-07-08,SH-50227
PK-00692,SO-26242,5,A-20070,5,5,A-20-5,E082,2025-07-08,SH-50227
PK-00693,SO-26243,1,A-20076,3,3,A-33-3,E099,2025-11-29,SH-50228
PK-00694,SO-26244,1,A-20077,1,1,F-24-4,E105,2026-02-07,SH-50229
PK-00695,SO-26244,2,A-20110,1,1,D-19-4,E102,2026-02-07,SH-50229
PK-00696,SO-26245,1,A-20101,3,3,E-34-3,E106,2025-09-05,SH-50230
PK-00697,SO-26245,2,A-20101,1,1,C-35-5,E077,2025-09-04,SH-50230
PK-00698,SO-26246,1,A-20114,3,3,B-14-3,E079,2025-09-17,SH-50231
PK-00699,SO-26247,1,A-20110,1,1,C-11-3,E083,2025-06-03,SH-50232
PK-00700,SO-26247,2,A-20101,1,1,F-39-2,E081,2025-06-03,SH-50232
PK-00701,SO-26247,3,A-20090,1,1,E-13-5,E077,2025-06-03,SH-50232
PK-00702,SO-26247,4,A-20063,3,3,E-02-4,E076,2025-06-02,SH-50232
PK-00703,SO-26248,1,A-20020,1,1,F-09-2,E083,2026-01-03,SH-50233
PK-00704,SO-26248,2,A-20061,1,1,A-24-4,E082,2026-01-03,SH-50233
PK-00705,SO-26248,4,A-20076,1,1,B-25-1,E100,2026-01-02,SH-50233
PK-00706,SO-26248,5,A-20043,1,1,E-37-4,E077,2026-01-02,SH-50233
PK-00707,SO-26249,1,A-20040,3,3,A-18-4,E083,2025-09-20,SH-50234
PK-00708,SO-26249,2,A-20110,2,2,C-25-3,E100,2025-09-21,SH-50234
PK-00709,SO-26250,1,A-20058,1,1,D-17-1,E105,2025-05-17,SH-50235
PK-00710,SO-26250,2,A-20090,2,2,B-05-4,E082,2025-05-16,SH-50235
PK-00711,SO-26250,3,A-20087,5,5,D-32-2,E081,2025-05-16,SH-50235
PK-00712,SO-26250,4,A-20034,1,1,B-40-2,E102,2025-05-17,SH-50235
PK-00713,SO-26250,5,A-20040,2,2,F-23-5,E081,2025-05-17,SH-50235
PK-00714,SO-26251,1,A-20070,1,1,A-30-5,E105,2025-05-20,SH-50236
PK-00715,SO-26251,2,A-20110,2,2,B-18-5,E083,2025-05-19,SH-50236
PK-00716,SO-26251,3,A-20002,1,1,E-29-5,E101,2025-05-19,SH-50236
PK-00717,SO-26252,1,A-20034,3,3,F-03-3,E106,2025-08-24,SH-50237
PK-00718,SO-26252,2,A-20033,1,1,F-27-4,E076,2025-08-24,SH-50237
PK-00719,SO-26252,3,A-20070,1,1,B-39-3,E081,2025-08-23,SH-50237
PK-00720,SO-26253,1,A-20070,2,2,C-38-1,E081,2025-12-23,SH-50238
PK-00721,SO-26253,2,A-20090,1,1,A-15-4,E104,2025-12-23,SH-50238
PK-00722,SO-26254,1,A-20013,1,1,B-21-3,E101,2025-04-25,SH-50239
PK-00723,SO-26254,2,A-20092,5,5,B-03-3,E105,2025-04-25,SH-50239
PK-00724,SO-26255,1,A-20107,5,5,B-08-3,E076,2025-05-04,SH-50240
PK-00725,SO-26256,1,A-20013,2,2,A-13-5,E082,2025-11-23,SH-50241
PK-00726,SO-26256,2,A-20043,2,2,A-04-4,E081,2025-11-23,SH-50241
PK-00727,SO-26256,3,A-20076,1,1,C-01-2,E080,2025-11-22,SH-50241
PK-00728,SO-26257,1,A-20065,1,1,D-12-2,E083,2025-10-16,SH-50242
PK-00729,SO-26257,2,A-20107,1,1,F-24-5,E083,2025-10-17,SH-50242
PK-00730,SO-26257,3,A-20101,1,1,B-06-5,E081,2025-10-16,SH-50242
PK-00731,SO-26258,2,A-20043,2,2,E-18-5,E077,2026-02-22,SH-50243
PK-00732,SO-26258,3,A-20110,1,1,D-37-5,E079,2026-02-23,SH-50243
PK-00733,SO-26258,4,A-20053,5,5,F-19-3,E078,2026-02-23,SH-50243
PK-00734,SO-26258,5,A-20038,5,5,D-34-5,E079,2026-02-23,SH-50243
PK-00735,SO-26259,1,A-20061,5,5,B-36-1,E101,2025-09-17,SH-50244
PK-00736,SO-26259,2,A-20034,2,2,E-14-4,E077,2025-09-16,SH-50244
PK-00737,SO-26259,3,A-20072,1,1,E-30-1,E101,2025-09-16,SH-50244
PK-00738,SO-26260,1,A-20087,5,5,D-37-4,E079,2025-10-26,SH-50245
PK-00739,SO-26261,1,A-20076,1,1,B-37-1,E105,2025-05-27,SH-50246
PK-00740,SO-26261,2,A-20114,2,2,B-22-3,E099,2025-05-27,SH-50246
PK-00741,SO-26261,3,A-20058,1,1,D-03-3,E102,2025-05-28,SH-50246
PK-00742,SO-26262,1,A-20070,1,1,A-27-4,E083,2025-12-22,SH-50247
PK-00743,SO-26262,2,A-20101,5,5,F-24-1,E077,2025-12-21,SH-50247
PK-00744,SO-26262,3,A-20053,2,2,E-29-4,E103,2025-12-21,SH-50247
PK-00745,SO-26262,4,A-20076,1,1,B-14-3,E106,2025-12-21,SH-50247
PK-00746,SO-26263,1,A-20022,1,1,F-11-4,E083,2025-05-26,SH-50248
PK-00747,SO-26264,1,A-20038,2,2,E-03-5,E080,2026-01-13,SH-50249
PK-00748,SO-26266,1,A-20031,2,2,F-36-1,E104,2025-11-26,SH-50250
PK-00749,SO-26266,2,A-20033,1,1,F-27-1,E083,2025-11-26,SH-50250
PK-00750,SO-26266,3,A-20036,1,1,C-08-3,E077,2025-11-26,SH-50250
PK-00751,SO-26267,1,A-20058,5,5,D-17-5,E099,2025-12-20,SH-50251
PK-00752,SO-26267,2,A-20065,3,3,E-30-4,E079,2025-12-20,SH-50251
PK-00753,SO-26267,3,A-20053,1,1,D-03-1,E104,2025-12-21,SH-50251
PK-00754,SO-26267,4,A-20030,1,1,C-27-1,E081,2025-12-20,SH-50251
PK-00755,SO-26267,5,A-20090,2,2,E-02-1,E099,2025-12-21,SH-50251
PK-00756,SO-26268,1,A-20110,1,1,F-18-5,E099,2026-02-05,SH-50252
PK-00757,SO-26268,2,A-20013,1,1,E-01-1,E105,2026-02-04,SH-50252
PK-00758,SO-26268,3,A-20107,3,3,B-11-3,E099,2026-02-04,SH-50252
PK-00759,SO-26269,1,A-20058,1,1,F-35-4,E081,2025-10-05,SH-50253
PK-00760,SO-26271,1,A-20033,1,1,B-33-1,E081,2025-05-01,SH-50254
PK-00761,SO-26271,2,A-20043,1,1,E-05-1,E099,2025-04-30,SH-50254
PK-00762,SO-26271,3,A-20002,1,1,C-29-4,E078,2025-05-01,SH-50254
PK-00763,SO-26271,4,A-20002,1,1,E-28-3,E079,2025-04-30,SH-50254
PK-00764,SO-26272,1,A-20020,3,3,E-20-2,E082,2025-12-19,SH-50255
PK-00765,SO-26272,2,A-20101,1,1,B-23-3,E106,2025-12-20,SH-50255
PK-00766,SO-26272,3,A-20092,1,1,E-01-5,E078,2025-12-20,SH-50255
PK-00767,SO-26272,5,A-20022,3,3,C-29-1,E106,2025-12-19,SH-50255
PK-00768,SO-26273,1,A-20034,2,2,D-37-2,E078,2026-01-08,SH-50256
PK-00769,SO-26273,2,A-20053,2,2,C-03-2,E077,2026-01-08,SH-50256
PK-00770,SO-26273,3,A-20043,5,5,E-06-1,E102,2026-01-07,SH-50256
PK-00771,SO-26273,4,A-20022,1,1,E-21-2,E079,2026-01-08,SH-50256
PK-00772,SO-26274,1,A-20031,1,1,C-35-1,E082,2025-11-06,SH-50257
PK-00773,SO-26274,2,A-20031,1,1,D-28-1,E103,2025-11-06,SH-50257
PK-00774,SO-26274,3,A-20034,1,1,F-28-2,E076,2025-11-06,SH-50257
PK-00775,SO-26275,1,A-20078,3,3,F-06-5,E077,2026-01-26,SH-50258
PK-00776,SO-26275,2,A-20107,2,2,D-15-3,E101,2026-01-26,SH-50258
PK-00777,SO-26275,3,A-20076,2,2,C-05-2,E081,2026-01-27,SH-50258
PK-00778,SO-26276,1,A-20058,1,1,D-37-2,E103,2025-08-14,SH-50259
PK-00779,SO-26276,2,A-20101,5,5,B-04-4,E105,2025-08-14,SH-50259
PK-00780,SO-26276,3,A-20058,1,1,F-16-1,E078,2025-08-15,SH-50259
PK-00781,SO-26276,5,A-20101,3,3,A-02-3,E078,2025-08-15,SH-50259
PK-00782,SO-26277,1,A-20039,1,1,B-38-5,E103,2025-05-31,SH-50260
PK-00783,SO-26277,2,A-20070,1,1,F-11-5,E078,2025-05-31,SH-50260
PK-00784,SO-26277,3,A-20090,1,1,A-11-4,E104,2025-06-01,SH-50260
PK-00785,SO-26277,4,A-20078,1,1,F-26-2,E099,2025-06-01,SH-50260
PK-00786,SO-26278,1,A-20065,5,5,C-05-4,E102,2025-11-30,SH-50261
PK-00787,SO-26278,2,A-20114,5,5,E-39-2,E099,2025-11-30,SH-50261
PK-00788,SO-26278,3,A-20093,2,2,A-05-2,E104,2025-11-30,SH-50261
PK-00789,SO-26278,4,A-20078,1,1,F-33-4,E104,2025-11-30,SH-50261
PK-00790,SO-26278,5,A-20097,3,3,D-16-2,E105,2025-11-30,SH-50261
PK-00791,SO-26279,2,A-20063,1,1,E-35-4,E102,2026-03-09,SH-50262
PK-00792,SO-26279,3,A-20092,2,2,D-39-1,E102,2026-03-09,SH-50262
PK-00793,SO-26280,1,A-20040,5,5,E-07-5,E082,2025-11-07,SH-50263
PK-00794,SO-26281,1,A-20065,3,3,A-18-2,E102,2025-12-06,SH-50264
PK-00795,SO-26281,2,A-20073,5,5,C-13-5,E083,2025-12-06,SH-50264
PK-00796,SO-26281,3,A-20073,5,5,D-30-2,E102,2025-12-05,SH-50264
PK-00797,SO-26281,4,A-20043,1,1,C-39-4,E099,2025-12-05,SH-50264
PK-00798,SO-26282,1,A-20077,2,2,E-03-5,E076,2025-09-09,SH-50265
PK-00799,SO-26282,2,A-20020,2,2,D-35-1,E103,2025-09-10,SH-50265
PK-00800,SO-26283,1,A-20114,5,5,D-31-4,E103,2026-01-29,SH-50266
PK-00801,SO-26283,2,A-20065,3,3,B-27-5,E103,2026-01-28,SH-50266
PK-00802,SO-26283,3,A-20003,1,1,B-34-5,E105,2026-01-29,SH-50266
PK-00803,SO-26284,1,A-20078,3,3,C-07-4,E081,2025-11-25,SH-50267
PK-00804,SO-26284,2,A-20087,5,5,C-25-2,E103,2025-11-25,SH-50267
PK-00805,SO-26285,1,A-20092,5,5,A-20-1,E101,2025-08-19,SH-50268
PK-00806,SO-26285,2,A-20013,3,3,E-29-2,E104,2025-08-20,SH-50268
PK-00807,SO-26285,3,A-20030,1,1,B-25-3,E101,2025-08-19,SH-50268
PK-00808,SO-26286,1,A-20070,1,1,B-39-3,E099,2026-01-25,SH-50269
PK-00809,SO-26286,2,A-20033,5,5,F-18-1,E076,2026-01-26,SH-50269
PK-00810,SO-26287,1,A-20013,1,1,C-33-3,E080,2025-05-05,SH-50270
PK-00811,SO-26287,2,A-20058,1,1,C-18-5,E105,2025-05-05,SH-50270
PK-00812,SO-26287,3,A-20022,1,1,E-17-5,E099,2025-05-05,SH-50270
PK-00813,SO-26287,4,A-20110,2,2,E-14-2,E081,2025-05-05,SH-50270
PK-00814,SO-26288,2,A-20013,1,1,B-36-4,E081,2025-10-13,SH-50271
PK-00815,SO-26288,3,A-20053,5,5,F-28-4,E100,2025-10-13,SH-50271
PK-00816,SO-26288,4,A-20114,1,1,A-27-5,E100,2025-10-13,SH-50271
PK-00817,SO-26288,5,A-20092,3,3,C-25-1,E076,2025-10-13,SH-50271
PK-00818,SO-26289,1,A-20058,5,5,B-23-5,E104,2025-07-07,SH-50272
PK-00819,SO-26289,2,A-20053,3,3,A-10-2,E104,2025-07-06,SH-50272
PK-00820,SO-26289,3,A-20022,1,1,F-30-2,E106,2025-07-06,SH-50272
PK-00821,SO-26289,4,A-20030,1,1,E-15-4,E100,2025-07-06,SH-50272
PK-00822,SO-26290,1,A-20070,1,1,C-27-4,E077,2026-03-15,SH-50273
PK-00823,SO-26291,1,A-20097,1,1,E-35-3,E101,2026-01-29,SH-50274
PK-00824,SO-26291,2,A-20058,1,1,D-02-3,E081,2026-01-29,SH-50274
PK-00825,SO-26291,3,A-20107,1,1,B-15-5,E080,2026-01-29,SH-50274
PK-00826,SO-26291,4,A-20040,1,1,F-30-5,E100,2026-01-30,SH-50274
PK-00827,SO-26291,5,A-20077,2,2,D-02-5,E099,2026-01-30,SH-50274
PK-00828,SO-26293,1,A-20070,1,1,D-04-2,E083,2025-04-29,SH-50275
PK-00829,SO-26293,2,A-20082,1,1,C-12-2,E082,2025-04-29,SH-50275
PK-00830,SO-26294,1,A-20076,1,1,F-38-1,E079,2025-07-16,SH-50276
PK-00831,SO-26294,2,A-20020,1,1,D-17-3,E077,2025-07-16,SH-50276
PK-00832,SO-26294,3,A-20033,5,5,A-40-3,E076,2025-07-17,SH-50276
PK-00833,SO-26294,4,A-20093,1,1,B-02-3,E080,2025-07-16,SH-50276
PK-00834,SO-26295,1,A-20107,1,1,E-22-2,E099,2025-08-08,SH-50277
PK-00835,SO-26296,2,A-20039,1,1,A-11-3,E083,2026-02-20,SH-50278
PK-00836,SO-26296,3,A-20076,1,1,E-20-5,E106,2026-02-20,SH-50278
PK-00837,SO-26297,1,A-20093,2,2,D-01-1,E078,2026-03-06,SH-50279
PK-00838,SO-26297,2,A-20072,5,5,B-17-4,E081,2026-03-06,SH-50279
PK-00839,SO-26297,3,A-20077,3,3,D-18-4,E078,2026-03-07,SH-50279
PK-00840,SO-26297,4,A-20073,1,1,E-06-2,E101,2026-03-06,SH-50279
PK-00841,SO-26297,5,A-20063,1,1,F-10-3,E078,2026-03-07,SH-50279
PK-00842,SO-26298,1,A-20022,3,3,C-34-4,E077,2025-06-07,SH-50280
PK-00843,SO-26299,1,A-20087,5,5,D-14-2,E102,2025-05-23,SH-50281
PK-00844,SO-26299,2,A-20013,3,3,D-13-2,E099,2025-05-24,SH-50281
PK-00845,SO-26300,1,A-20082,1,1,B-13-4,E099,2025-09-04,SH-50282
PK-00846,SO-26300,2,A-20022,1,1,E-37-4,E078,2025-09-03,SH-50282
PK-00847,SO-26301,1,A-20020,1,1,E-17-5,E077,2025-04-19,SH-50283
PK-00848,SO-26301,2,A-20087,2,2,F-07-3,E099,2025-04-19,SH-50283
PK-00849,SO-26302,1,A-20053,1,1,D-19-5,E106,2025-07-08,SH-50284
PK-00850,SO-26302,3,A-20022,1,1,A-12-2,E102,2025-07-09,SH-50284
PK-00851,SO-26302,5,A-20003,2,2,F-21-4,E106,2025-07-08,SH-50284
PK-00852,SO-26304,1,A-20002,2,2,A-03-3,E102,2026-01-10,SH-50285
PK-00853,SO-26304,2,A-20003,2,2,B-23-1,E078,2026-01-09,SH-50285
PK-00854,SO-26304,3,A-20073,2,2,E-40-2,E104,2026-01-10,SH-50285
PK-00855,SO-26305,1,A-20093,3,3,E-28-4,E076,2025-06-23,SH-50286
PK-00856,SO-26305,2,A-20039,2,2,C-36-1,E083,2025-06-24,SH-50286
PK-00857,SO-26305,3,A-20036,5,5,D-08-5,E106,2025-06-23,SH-50286
PK-00858,SO-26305,4,A-20078,1,1,E-36-4,E105,2025-06-24,SH-50286
PK-00859,SO-26305,5,A-20073,3,3,D-05-5,E099,2025-06-23,SH-50286
PK-00860,SO-26306,1,A-20003,1,1,A-03-1,E077,2025-10-05,SH-50287
PK-00861,SO-26306,2,A-20003,2,2,A-07-5,E081,2025-10-05,SH-50287
PK-00862,SO-26307,1,A-20077,1,1,B-30-4,E077,2026-02-10,SH-50288
PK-00863,SO-26308,2,A-20065,5,5,B-21-3,E104,2026-03-13,SH-50289
PK-00864,SO-26308,3,A-20040,2,2,F-36-4,E079,2026-03-13,SH-50289
PK-00865,SO-26308,5,A-20090,2,2,D-33-3,E077,2026-03-14,SH-50289
PK-00866,SO-26309,2,A-20092,1,1,D-30-3,E100,2025-11-20,SH-50290
PK-00867,SO-26309,3,A-20097,5,5,E-17-4,E083,2025-11-20,SH-50290
PK-00868,SO-26309,4,A-20087,2,2,C-21-1,E099,2025-11-21,SH-50290
PK-00869,SO-26310,1,A-20110,1,1,A-14-3,E106,2025-07-27,SH-50291
PK-00870,SO-26310,2,A-20076,5,5,D-40-2,E104,2025-07-28,SH-50291
PK-00871,SO-26310,3,A-20003,5,5,F-25-1,E102,2025-07-28,SH-50291
PK-00872,SO-26310,4,A-20072,1,1,C-37-5,E103,2025-07-27,SH-50291
PK-00873,SO-26311,2,A-20072,1,1,A-38-4,E106,2025-08-25,SH-50292
PK-00874,SO-26311,3,A-20101,3,3,E-21-2,E077,2025-08-26,SH-50292
PK-00875,SO-26312,1,A-20093,3,3,A-25-5,E083,2025-07-09,SH-50293
PK-00876,SO-26312,2,A-20034,1,1,E-11-1,E079,2025-07-08,SH-50293
PK-00877,SO-26312,3,A-20022,3,3,C-33-1,E104,2025-07-08,SH-50293
PK-00878,SO-26313,1,A-20082,3,3,B-14-3,E082,2026-03-13,SH-50294
PK-00879,SO-26313,2,A-20093,1,1,D-24-4,E080,2026-03-12,SH-50294
PK-00880,SO-26313,3,A-20073,1,1,A-28-2,E099,2026-03-13,SH-50294
PK-00881,SO-26314,1,A-20093,3,3,B-30-1,E078,2025-09-03,SH-50295
PK-00882,SO-26314,2,A-20082,3,3,C-06-5,E106,2025-09-04,SH-50295
PK-00883,SO-26314,3,A-20082,5,5,B-12-3,E105,2025-09-03,SH-50295
PK-00884,SO-26315,1,A-20110,2,2,C-30-5,E082,2025-07-15,SH-50296
PK-00885,SO-26315,2,A-20110,3,3,A-24-1,E079,2025-07-15,SH-50296
PK-00886,SO-26315,3,A-20058,1,1,B-19-1,E100,2025-07-14,SH-50296
PK-00887,SO-26315,4,A-20043,2,2,F-03-5,E078,2025-07-14,SH-50296
PK-00888,SO-26316,2,A-20078,5,5,B-37-4,E099,2025-12-19,SH-50297
PK-00889,SO-26317,1,A-20034,3,3,D-31-5,E102,2025-11-01,SH-50298
PK-00890,SO-26317,2,A-20078,1,1,E-39-4,E082,2025-10-31,SH-50298
PK-00891,SO-26317,3,A-20101,1,1,C-28-4,E106,2025-10-31,SH-50298
PK-00892,SO-26317,4,A-20107,3,3,D-18-2,E079,2025-11-01,SH-50298
PK-00893,SO-26318,1,A-20110,1,1,C-37-4,E083,2025-05-02,SH-50299
PK-00894,SO-26318,2,A-20036,3,3,F-12-2,E079,2025-05-02,SH-50299
PK-00895,SO-26318,3,A-20030,5,5,B-23-3,E105,2025-05-02,SH-50299
PK-00896,SO-26318,4,A-20040,1,1,B-11-4,E106,2025-05-01,SH-50299
PK-00897,SO-26319,2,A-20087,3,3,E-37-3,E078,2026-03-27,SH-50300
PK-00898,SO-26319,3,A-20036,1,1,A-37-1,E103,2026-03-26,SH-50300
PK-00899,SO-26319,4,A-20036,1,1,B-05-1,E100,2026-03-26,SH-50300
PK-00900,SO-26320,1,A-20087,1,1,E-02-3,E077,2025-09-06,SH-50301
PK-00901,SO-26320,2,A-20061,1,1,C-35-2,E099,2025-09-06,SH-50301
PK-00902,SO-26320,4,A-20020,3,3,F-02-4,E099,2025-09-05,SH-50301
PK-00903,SO-26321,1,A-20077,2,2,D-26-1,E077,2026-02-11,SH-50302
PK-00904,SO-26322,1,A-20038,2,2,A-03-3,E099,2025-09-28,SH-50303
PK-00905,SO-26322,2,A-20031,3,3,B-07-5,E103,2025-09-28,SH-50303
PK-00906,SO-26323,1,A-20087,3,3,C-12-5,E079,2025-08-07,SH-50304
PK-00907,SO-26323,2,A-20031,3,3,B-26-1,E079,2025-08-07,SH-50304
PK-00908,SO-26323,3,A-20077,5,5,D-26-3,E077,2025-08-08,SH-50304
PK-00909,SO-26323,4,A-20107,1,1,C-27-4,E081,2025-08-08,SH-50304
PK-00910,SO-26324,3,A-20063,2,2,C-21-3,E105,2025-11-23,SH-50305
PK-00911,SO-26326,1,A-20031,3,3,E-37-2,E080,2025-10-26,SH-50306
PK-00912,SO-26327,1,A-20003,1,1,F-19-5,E077,2025-08-28,SH-50307
PK-00913,SO-26327,2,A-20031,2,2,F-13-2,E104,2025-08-29,SH-50307
PK-00914,SO-26328,1,A-20039,1,1,E-40-1,E080,2026-03-21,SH-50308
PK-00915,SO-26328,2,A-20110,1,1,D-18-4,E099,2026-03-21,SH-50308
PK-00916,SO-26328,3,A-20114,2,2,C-15-2,E078,2026-03-21,SH-50308
PK-00917,SO-26328,4,A-20040,1,1,E-38-2,E076,2026-03-22,SH-50308
PK-00918,SO-26329,1,A-20040,3,3,C-07-2,E079,2025-06-08,SH-50309
PK-00919,SO-26329,2,A-20110,2,2,F-19-3,E077,2025-06-08,SH-50309
PK-00920,SO-26329,3,A-20061,3,3,B-05-5,E099,2025-06-07,SH-50309
PK-00921,SO-26329,4,A-20031,2,2,E-24-5,E083,2025-06-08,SH-50309
PK-00922,SO-26332,1,A-20065,3,3,D-01-1,E106,2025-10-06,SH-50310
PK-00923,SO-26333,1,A-20097,5,5,E-19-3,E106,2025-05-13,SH-50311
PK-00924,SO-26334,1,A-20090,3,3,F-34-1,E077,2025-06-27,SH-50312
PK-00925,SO-26334,2,A-20038,1,1,C-22-4,E102,2025-06-28,SH-50312
PK-00926,SO-26334,3,A-20043,1,1,B-38-5,E103,2025-06-27,SH-50312
