PICK_ID,SO_NUMBER,SO_LINE,ITEM_ID,QTY_TO_PICK,QTY_PICKED,BIN_LOCATION,PICKER_ID,PICK_DATE,SHIPMENT_ID
PK-00586,10216,5,SOC1250-011,2,2,E-29-5,,2025-06-14,SH-50143
PK-00587,10216,7,CUT1420-049,2,2,E-07-4,E012,2025-06-15,SH-50143
PK-00588,15913,1,CUT60-119,50,50,F-06-5,E015,,SH-50144
PK-00589,15913,2,HEX1420-030,2,2,C-23-2,E016,2026-02-19,SH-50144
PK-00590,15913,3,LOC2000-115,25,25,B-30-1,E021,02/20/2026,SH-50144
PK-00591,15913,4,CABsize8-111,200,200,A-29-1,E015,2026-02-20,SH-50144
PK-00592,15913,5,LOC60-135 ,100,100,C-33-1,E017,20-Feb-2026 ,SH-50144
PK-00655,12844,3,ABR1500-059,100,100,E-18-4,E014,11/08/25,SH-50156
PK-00593,15913,6,DRIM12-083,1,1,F-04-5,E018,2026-02-19,SH-50144
PK-00594,15913,7,CUT2000-023,10,10,D-26-3,E016 ,"Feb 20, 2026",SH-50144
PK-00595,10997,1,,200,200,E-05-3,E017,2025-10-20,SH-50145
PK-00596 ,10997,2,NITM12-036,25,25,E-39-1,E019,2025-10-21,SH-50145
PK-00597,10997 ,3,CUT5811-066,6,6,C-35-3,E014,2025-10-21,SH-50145
PK-00598,10997,4,DRIM12-083,2,2,B-06-2,E020,2025-10-21,SH-50145
PK-00599,10997,5,HEXM8-094,12,12,E-32-2,E021,2025-10-20,SH-50145
PK-00600,12874,1,ANC3816-039,25,25,E-16-2,E021,2026-01-22,SH-50146
PK-00601,12874,2,CUTM6-061,12,12,B-22-3,E019,2026-01-22,SH-50146
PK-00602,12874,3,SOC1250-011,1,1,D-03-2,E012,,SH-50146
PK-00603,,4,DRI2000-004,10,10,A-13-1,E019,2026-01-21,SH-50146
PK-00604,12874,5,CUT5811-066,2,2,D-07-1,E017,01/21/26,SH-50146
PK-00605,13011,1,CABsize4-007,6,6,B-20-1,E021,2025-07-13,SH-50147
PK-00606,13011,2,SOC51618-057,100,100,B-16-5,E021,2025-07-12,SH-50147
PK-00607,13011,3,DRIM12-083,10,10,A-34-5,E015,2025-07-12,SH-50147
PK-00608,13011,4,NIT1250-117,2,2,B-36-5,E013,2025-07-12,SH-50147
PK-00609,13011,5,ANCM12-027,12,12,F-24-1,E014,2025-07-12,SH-50147
PK-00610,13011,6,ABRsize8-032,12,12,F-26-5,E017,2025-07-13,SH-50147
PK-00611,13011,7,ABRM8-051,2,2,E-04-4,E021,2025-07-13,SH-50147
PK-00612,13011 ,8,B62-454,2,2,F-15-3,E021,2025-07-13,SH-50147
PK-00613,14960,1,CAB1420-107,50,50,E-08-5,E013,2025-07-03,SH-50148
PK-00614,14960,2,ABRM12-095,100,100,D-19-5,E013,2025-07-03,SH-50148
PK-00615,11784 ,1,CAB1420-125,6,6,B-22-5,E021,2025-07-02,SH-50149
PK-00616,11784,2,FLAsize6-134,50,50,C-28-2,E012,07/01/2025,SH-50149
PK-00617,11784,3,HEX2000-093,1,1,A-09-1,E021,,SH-50149
PK-00618,11784,4,CABsize8-111,12,12,,E019,"Jul 02, 2025",SH-50149
PK-00619,11784,5,CAB1420-107,10,10,F-27-3,E018,2025-07-02,SH-50149
PK-00083,11649,5,ANC3816-039,200,200,C-08-5,E018,2025-08-13,SH-50021
PK-00620,12735,1,HEXM12-056,200,199,D-07-2,E014,2026-02-06,SH-50150
PK-00621,12735,2,CABsize4-075,4,4,B-39-5,E015,05-Feb-2026,SH-50150 
PK-00622,12735,3,HEX1420-014,6,6,D-06-5,E020,2026-02-06,SH-50150
PK-00623,12735,4,LOCsize8-120,50,,E-18-2,E020 ,2026-02-06,SH-50150
PK-00624,12735,5,NIT80-132,1,1,A-10-1,E020,2026-02-05,SH-50150
PK-00625,12735,6,ABRsize8-032,200,200,E-22-3,E020,05-Feb-2026,SH-50150
PK-00626,12735,,DRIsize4-017,100,100,E-38-5,E018,2026-02-06,SH-50150
PK-00627 ,10337,1,SOC1250-123,50,50,B-17-2,E014,12/02/25,SH-50151
PK-00507,16103,,DRIsize8-138,6,6,F-27-2,E021,2025-09-09,SH-50124
PK-00628,10337,2,6308-882,200,200,F-04-4,E018,12/01/25,SH-50151
PK-00629,10337,3,ABRM12-046,6,6,B-04-5,E015,2025-12-02,SH-50151
PK-00630,10337,4,FLA1375-009,6,6,C-12-3,E019,2025-12-01,SH-50151
PK-00715,10808,2,CAB50-127,100,100,F-39-3,E021,2026-01-23,SH-50171
PK-00631 ,10337,5,ABRsize8-003,1,1,A-34-5,E016,12/02/2025,SH-50151
PK-00632,10337,6,DRI2000-048,6,5,A-23-5,E019,,SH-50151
PK-00633,16975,1,CAB50-127,200,200,E-28-5,E014,12/22/25,
PK-00634,16975,2,LOCM10-085,100,100,C-22-4,E017,2025-12-22,SH-50152
PK-00635,16975,3,LOC1420-087,6,6,D-10-3,,2025-12-23,SH-50152
PK-00636,15626,3,6308-882,50,50,F-29-4,E019,2026-03-22,SH-50153 
PK-00637,15626,5,LOC60-060,12,12,F-02-3,E018,"Mar 22, 2026",SH-50153
PK-01300,11644,6,HOS1000-086,50,50,D-37-2,E020,2025-12-26,SH-50297
PK-00638,15626,6,DRIM12-083,100,100,,E017,2026-03-23,SH-50153
PK-00639,15626,7,LOCM8-108,,50,E-33-5 ,E014,2026-03-22,SH-50153
PK-00640,15626,8,DRIsize4-017,4,4,A-26-3 ,,03/23/26 ,SH-50153
PK-00641,15572,1,BRG-6205-IMP,100,100,B-07-2,E018,2025-11-21,SH-50154
PK-00642,15572,3,LOC1250-102,6,6,B-31-3,E012,11/20/25,SH-50154
PK-00643,15572,1,HOSsize8-128,1,1,B-28-5,E017,11/21/25,SH-50154
PK-00644 ,15572,2,CUT50-067,1,1,D-40-1,E018,2025-11-20,SH-50154
PK-00645,15572,3,LOC60-076,100,,A-10-5,E015,11/20/25,SH-50154
PK-00646,15572,4,CABsize8-111,50,,B-10-4,E020,11/21/2025,SH-50154
PK-00647,15572,5,6308-882,12,12,B-27-1 ,E018,2025-11-20,SH-50154
PK-00648,15572,6,HOS1213-006,50,50,A-20-2,E021 ,11/20/25,SH-50154
PK-00649,15572,,FLAsize6-134,200,200,,E021,11/20/25,SH-50154
PK-00650,14355,1,CAB80-139,25,25,C-27-3,E020,2025-08-17,SH-50155
PK-00651,14355,2,ABRsize6-012,2,2,B-40-2,E020,2025-08-17,SH-50155
PK-00652,14355,3,SOCsize6-098,1,1,C-13-2,E015,"Aug 17, 2025",SH-50155
PK-00653,12844,1,SOCsize6-098,4,3,C-39-4,E019,2025-11-08,SH-50156
PK-00654,12844,2,SOC1375-113,12,12,C-21-3,E015,2025-11-08,SH-50156
PK-00655,12844,3,ABR1500-059,100,100,E-18-4,E014,11/08/25,SH-50156
PK-00656,12844,4,LOC60-135,4,4,E-09-3,E016,"Nov 08, 2025",SH-50156
PK-00657,18848,1,HN-789,100,100,B-23-1,E012,2025-05-22,SH-50157
PK-00658,18848,2,DRIsize4-017,50,50,E-32-1,E018,"May 22, 2025",SH-50157
PK-00659,18848,3,LOC1420-087,1,1,D-10-1,E021,05/21/2025 ,SH-50157
PK-00660,18848,4,FLA1420-002,25,25,B-05-5,E013,"May 22, 2025",SH-50157
PK-00661,18848 ,5,CAB80-139,12,12,F-07-3,E017,2025-05-21,SH-50157
PK-00662,16592,,LOCM8-108,200,200,C-27-3,E015,07/09/2025,SH-50158
PK-00663,16592,2,SOCsize6-063,100,100,B-33-3,,2025-07-09,SH-50158
PK-00664,16592,3,CUT60-119,4,4,E-19-1,E017,10-Jul-2025,SH-50158
PK-00665,16592,4,DRIsize8-138,6,6,F-03-4,E016,2025-07-10,SH-50158
PK-00666,16592,5,CUTM6-061,25,25,B-14-4,E018,2025-07-10,SH-50158
PK-00667,16592,,,5,5,E-10-3,E016,2025-07-09,SH-50158
PK-00668,12377,1,FLAM6-031,10,10,C-32-5,E020,2025-05-25,SH-50159
PK-00669,12377,2,ANCM6-073,100,100,F-01-1,E017,2025-05-26,SH-50159
PK-00670,16091,1,ABRsize8-032,50,50,C-28-1,E016,2026-02-24,SH-50160
PK-00671,,2,SOC1375-113,1,1,A-39-5,E020,2026-02-24,SH-50160
PK-00672,16091,3,HEX3410-042,25,25,A-25-1,E019,2026-02-24,SH-50160
PK-00673,16091,4,LOC1420-087,1,1,D-09-1,E014,02/24/26,SH-50160
PK-00674,19075,1,ABRM12-109,2,2,E-27-3,E017,2025-06-04,SH-50161
PK-00675,19075,2,CUT50-067,50,50,C-07-3,E021,2025-06-05,SH-50161
PK-00676,19075 ,3,LOC3410-096,2,2,B-18-2,,2025-06-04,SH-50161
PK-00677,19075,4,CUT5811-066,10,10,D-33-2,E021,06/04/25,SH-50161
PK-00678,17136,1,DRIM10-072,12,12,C-12-2,E014,2026-03-21,SH-50162
PK-01509,13091,5,CUTM6-047,10,10,E-31-3,E018,10-FEB-2026,SH-50351
PK-00679,17136,2,DRIsize8-138,100,100,D-05-2,E016,2026-03-21,SH-50162
PK-00680,17136,3,HOS1000-086,,1,A-30-2,E017,21-Mar-2026,SH-50162
PK-00681,17136,4,HOSsize6-103,25,25,B-05-3,E012,03/20/2026,SH-50162
PK-00682,17136,5,CABsize4-007,4,4,E-16-2,E018,03/21/2026,
PK-00683,17136,6,CUT1420-049,25,25,A-07-2,E019,20-Mar-2026,SH-50162
PK-00684,15211,1,BRG-6205,50,50,C-17-5,,2025-10-05,SH-50163
PK-00685,15211,2,HEX1420-030,50,50,D-18-5,E014,04-Oct-2025,SH-50163
PK-00686,15211,3,CUTM6-041,10,10,C-24-1,E014,2025-10-05,SH-50163
PK-00687,15211,4,DRIsize6-110,1,1,A-38-3,E018,2025-10-04 ,SH-50163
PK-00688,15211,5,DRIsize4-017,2,2,F-34-3,E018,10/04/25,SH-50163
PK-00689,15211,6,CAB80-139,2,2,B-23-1,E014,2025-10-05,SH-50163
PK-00690,10513,1,ANCM8-001,3,3,B-39-5,E019,2025-11-09,SH-50164
PK-00691,10513,2,CUT1213-024,25,25,F-11-4,E021,11/09/25,SH-50164
PK-00692,,3,CABsize8-111,1,1,B-06-5,E012,2025-11-08,SH-50164
PK-00693,10513,4,DRIM10-072,12,12,A-10-2,E015,,SH-50164
PK-00694,18766,1,DRIM10-072,200,200,B-23-2,E020,"Dec 13, 2025 ",SH-50165
PK-00695,18766,2,FLA3410-112,10,10,A-02-4,E012,2025-12-12,SH-50165
PK-00696,18766,3,CABsize8-111,12,12,F-23-1,E018,12-Dec-2025,SH-50165
PK-00697,13877,1,CABsize8-111,25,25,B-40-5,E021,2025-11-25,SH-50166
PK-00698,13877,2,HEX80-033,6,6,B-32-4,E017,2025-11-25,SH-50166
PK-00699,13877,3,DRIsize4-077,4,4,B-06-2,E017,2025-11-25,SH-50166
PK-00700,15307,1,DRIsize8-138,4,4,D-34-4,E014,2025-06-05,SH-50167
PK-00701,15307,2,FLAM10-028,2,1,B-18-5,E013,2025-06-04,SH-50167
PK-00702,15307,3,HEXM10-131,200,200,F-39-5,E015,06/05/25,SH-50167
PK-00703,18926,1,B62-454,12,12,B-13-5,E019,2025-12-06,SH-50168
PK-00704,18926,2,ABRM8-051,,50,B-33-4,E019,2025-12-06,SH-50168
PK-00705,18926 ,,ABRM8-051,200,200,F-29-3,E020,2025-12-05,SH-50168
PK-00706,18926,1,FLA1420-002,1,0,A-21-3,E012,"Dec 05, 2025",SH-50168
PK-00707,18926,2,CABsize4-007,2,2,B-21-1,E020,2025-12-05,SH-50168
PK-00708,18926 ,3,ABR1500-059,50,50,F-38-3,E012,12/06/25,SH-50168
PK-00717,10808,5,DRIsize6-105,12,12,A-35-1 ,E014,01/22/26,SH-50171
PK-00709,17147,1,LOCM10-085,12,12,C-01-3,E019,07-Nov-2025,SH-50169
PK-00710,14614,1,ABRM12-109,25,25,A-22-1,E019,12/06/25,SH-50170
PK-00711,14614,2,NIT1375-106,200,200,D-14-4,E020,2025-12-07,SH-50170
PK-00712,14614,3,CAB1250-008,12,12,F-26-3,E017,07-Dec-2025,SH-50170
PK-00713,14614,4,CUT2000-023,50,50,B-12-5,E014,2025-12-07,SH-50170
PK-00714,10808,1,DRI2000-004,10,10,B-29-1,E019,"Jan 22, 2026",SH-50171
PK-00715,10808,2,CAB50-127,100,100,F-39-3,E021,2026-01-23,SH-50171
PK-00716,10808,4,DRI3816-044,200,200,E-13-3,E013,2026-01-22,SH-50171
PK-00717,10808,5,DRIsize6-105,12,12,A-35-1 ,E014,01/22/26,SH-50171
PK-00718,10808,6,CUTM6-041,6,6,D-40-5,E014,"Jan 22, 2026",SH-50171
PK-00719,17586,1,HOSsize6-103,10,10,A-15-3,E019,2026-02-06,SH-50172
PK-00720,17586,2,CUTM6-047,1,1,E-14-5,E014,07-Feb-2026,SH-50172
PK-00721,17586,3,DRI3410-068,1,1,F-20-3,E015,2026-02-07,SH-50172
PK-00722,17586,4,CUT3816-058,6,6,F-31-5,E019,,SH-50172
PK-00723,17586,5,NIT1375-106,1,1,C-06-1 ,E014,"Feb 06, 2026",SH-50172
PK-00724,17586,6,6308-882,1,1,D-32-3,E014,2026-02-07,SH-50172
PK-01452 ,17663,7,,12,,A-11-5,E020,2025-10-05,SH-50334
,17586,7,SOC51618-057 ,12,12,A-38-5,E019,"Feb 07, 2026",SH-50172
PK-00726,17586,8,ANC80-062,5,5,A-05-5,E020,2026-02-06,SH-50172
PK-00727,10065,1,LOCM6-053,1,1,D-24-2,E019,09-Oct-2025,SH-50173
PK-00728,10065,2,HEXsize8-000,50,50,D-31-1,E018,2025-10-09,SH-50173 
PK-00729,10065,3,NIT1375-106,50,50,F-25-4,E019,10-Oct-2025,SH-50173
PK-00730,10065,4,NIT1250-117,6,6,D-21-4,E012 ,2025-10-09,SH-50173
PK-00515,19351,1,LOCM8-108,4,3,A-26-2,E020 ,2026-02-08,SH-50126
PK-00731,10065,5,CAB1420-107,25,25,E-30-5,E016,10/09/2025,SH-50173
PK-00732,15781,1,LOC3410-092 ,2,2,B-26-1,E012,05/13/2025,SH-50174
PK-00733,15781,2,FLA1213-026 ,25,25,F-22-5 ,E020,12-May-2025,SH-50174 
PK-00734,15781,3,HN-789,25,25,F-19-1,E016,2025-05-13,SH-50174
PK-00735,13521,1,HOSM12-104,1,0,B-39-4,E015,01/14/2026,SH-50175
PK-00736,13521,2,HEX60-080,25,25,F-37-2,E013,2026-01-13,SH-50175
PK-00737,13521,3,HEX3410-042,25,25,B-11-4,E014,2026-01-14,SH-50175
PK-00738,13521,4,HEX1420-014,6,6,D-09-4,E012,01/14/2026,SH-50175
PK-00739,13521 ,5,ANC3410-074,2,2,A-29-3,E021,2026-01-13,SH-50175
PK-00740,13521,6,LOCM10-085,100,100,C-10-5,E015,2026-01-13,SH-50175
PK-00741,17567,1,LOC60-069,1,1,E-11-2,E012,2025-05-10,SH-50176
PK-00742,17567,2,LOC1420-087,4,4,A-13-1,E017,2025-05-09,SH-50176
PK-00743,17567,3,ANC51618-019,12,12,B-14-2,E020,2025-05-09,SH-50176
PK-00744,17567,4,FLAM10-028,4,4,B-26-2,E014,2025-05-09,SH-50176
PK-00745,17567,5,ANCM12-027,100,100,B-38-1,E021,2025-05-10,SH-50176
PK-00746,17567,6,FLAM6-031,6,6,C-15-5 ,E014,05/09/25,SH-50176
PK-00747,17567,7,HEX60-055,10,10,D-04-1,E013,2025-05-10,SH-50176
PK-00748,18579,1,ANCsize6-005,2,,A-22-2,E012,2025-06-22,SH-50177
PK-00749,18579,2,HOSM12-104,25,25,C-24-2,E020,06/22/25,SH-50177
PK-00750,18579,3,HEX60-055,6,6,D-10-4,E018,22-Jun-2025,SH-50177
PK-00751,18579,4,ABRM12-046,4,4,C-12-3,E021,2025-06-21,SH-50177
PK-00752,13007 ,3,CAB1250-008,50,50,F-02-3,E017,"Mar 25, 2026",SH-50178
PK-00753,13007,4,HOS1213-006,6,6,B-36-2,E013,2026-03-25,SH-50178
PK-00832,12546 ,7,CUT80-015,25,25,C-22-5,E018,29-JUN-2025,SH-50196
PK-00754,,2,NIT1375-106,100,100,F-10-2,E018,2026-02-21,SH-50179
PK-00755,10699,3,HEX1250-124,1,1,F-25-1,E014,2026-02-20,SH-50179 
PK-00756,15782,1,HEX1250-124,10,10,F-30-5,E014,07/31/25,SH-50180
PK-00757,15782,2,DRI2000-004,10,10,D-10-4,E020,2025-08-01,SH-50180
PK-01339,19808,2,FLAsize6-134,200,200,C-07-3,E012,"Sep 17, 2025",SH-50307
PK-00758,15782,3,LOCM6-053,6,6,E-28-4,E020,01-Aug-2025,SH-50180 
PK-00759,15782,4,NIT1250-117,100,100,C-30-2,E017,2025-08-01,SH-50180
PK-00760,15782,5,CUT1213-024,2,2,F-10-4,E018,2025-08-01,SH-50180
PK-00761,15782,6,BRG-6205,50,50,A-05-1,E020,07/31/25,SH-50180
PK-00762,15782,7,LOCM10-085,100,100,E-12-1,E015 ,2025-08-01,SH-50180
PK-00763,15782,8,CAB1420-125,6,6,B-14-3,E020,31-Jul-2025,SH-50180
PK-00764,11020,1,FLAM12-013,6,6,A-02-5,E017,2025-07-12,SH-50181
PK-00765,11020,,CAB50-127,1,1,D-08-5,E018,"Jul 12, 2025",SH-50181
PK-00766,11020,3,HEXM12-056 ,10,10,C-04-1,E019,2025-07-12,SH-50181
PK-00767,12855,1,HOSsize6-103,50,50,C-10-1,E019,2025-10-28,SH-50182
PK-00768,12855,2,CUT5811-066,4,4,B-33-4,E019,2025-10-28,SH-50182
PK-00769,13396,1,DRI2000-048,6,6,E-02-5,E013,"Feb 13, 2026",SH-50183
PK-00770,13396,3,FLAsize8-029,6,6,A-24-5,E018,2026-02-12,SH-50183
PK-00771,13396,4,FLAM6-031,10,10,B-12-1,E012,2026-02-13,SH-50183
PK-00772,18721,1,CUTM12-054,6,6,A-07-4,E017,2025-12-02,SH-50184
PK-00773,18721,2,NIT80-132,2,2,C-01-4,E014,"Dec 03, 2025",SH-50184
PK-00774,18721,3,LOCM10-085,2,2,F-21-3,E015,12/03/2025,SH-50184
PK-00775,19574,1,HOS1000-086,1,1,F-07-2,,"Sep 10, 2025",SH-50185
PK-00776,19574,2,FLAsize8-029,4,4,E-04-2,E015,2025-09-11,SH-50185
PK-00777,19574,3,ANC80-062,1,1,,,2025-09-10,
PK-00778,19574,4,HOSsize8-114,10,10,E-12-1,E014,2025-09-10,SH-50185
PK-00779,19574,5,CUT80-015,25,25,F-22-4,E016,10-Sep-2025,SH-50185
PK-00780,14038,,SOC2000-025,200,200,F-10-2,E013,2025-10-18,SH-50186
PK-00781,14038,,ANCM8-040,100,100,D-07-5,E018,2025-10-19,SH-50186
PK-00782,14038,3,6308-882,4,4,F-06-4,E014,2025-10-18,SH-50186
PK-00783,13768,1,CAB50-127,50,50,F-07-2,E017,2026-03-04,SH-50187
PK-00784,13768,2,FLAsize6-134,2,1,C-40-2,E020,2026-03-04,SH-50187
PK-00785 ,17995,1,DRI1500-016,10,10,F-37-5,E021,2026-02-07,SH-50188
PK-00786 ,17995,2,CABsize8-111,25,25,B-36-4,E012,2026-02-06,SH-50188
PK-00787,17995,4,DRI2000-048,12,12,B-16-4,E013,2026-02-07 ,SH-50188
PK-00788 ,17995,5,HN-789,200,200,B-32-5,E014,2026-02-06,SH-50188
PK-00789,17995,6,SOC2000-071,1,1,A-21-5 ,E017,02/06/26 ,SH-50188
PK-00790,17995,7,LOCM6-053,25,25,D-19-5,E018,07-Feb-2026,SH-50188
PK-00791,18886,1,NIT1250-117,10,10,D-11-4,,11/20/25,SH-50189
PK-00792,18886,2,HOS1000-086,100,100,B-35-3,E021,2025-11-20,SH-50189
PK-00793,18886,3,CABsize8-111,200,200,C-24-1,E019,11/20/2025,SH-50189
PK-00794,18886,4,DRIsize4-077,2,2,B-14-5,E019,11/20/2025,SH-50189
PK-00795,18886,5,LOC1420-087,10,10,F-36-4,E014,"Nov 21, 2025",SH-50189
PK-00796,13430,1,HOSsize8-128,10,10,D-36-4,E016,2025-10-16,SH-50190
PK-00797,13430,2,FLA50-065,25,25,C-39-3,E020,"Oct 16, 2025",
PK-00798,13430,3,NIT80-132,50,50,C-13-5,E015,10/15/2025,SH-50190
PK-00799,13430,4,SOC1500-097,6,6,E-33-5,E018,16-Oct-2025,SH-50190
PK-00800,16594,1,ANC51618-019,25,25,D-11-4,E017,11/28/25,SH-50191
PK-00801,16594,2,CAB1420-107,200,200,F-25-1,E019,2025-11-28,SH-50191 
PK-00802,16594,3,ABRM8-051,6,6,A-38-3,E016,11/28/2025 ,SH-50191
PK-00803,16594,4,LOC1420-087,12,12,D-12-1,E015,2025-11-28 ,SH-50191
PK-00804,16594,5,HOSM10-070,25,25,C-10-5,E018,2025-11-29,SH-50191
PK-00805,16594,6,LOCM10-085,,12,F-04-3,E014,,SH-50191
,12532,1,LOC60-076,10,10,C-06-2 ,E019,01-Feb-2026,SH-50192
PK-00807,12532,2,CUT3410-037,25,25,E-37-4,E012,2026-02-02,SH-50192
PK-00808,12532,3,CUTM6-041,,,A-08-4,E012,2026-02-02,SH-50192
PK-00809,12372,1,LOC60-060,6,6,,E018,2025-12-01,SH-50193
PK-00810,12372,2,ANC3410-074,1,1,C-40-4,E014 ,2025-11-30,SH-50193
PK-00811,12372,3,NIT1000-088,2,2,F-21-3,E021,2025-12-01,SH-50193
PK-00812,12372,4,CUTM6-047 ,200,200,A-20-1,E013,2025-11-30,SH-50193
PK-00813,12372,6,LOCsize4-081,1,1,D-27-1,E017,2025-12-01,SH-50193
PK-00814,19499,1,LOCsize8-120,12,12,A-20-5,E014,2025-12-17,SH-50194
PK-00815,19499,2,CUTM6-061,1,1,E-08-2,E014,12/18/2025,SH-50194
PK-00816,19499,3,HOS1000-086,100,100,D-37-1,E014,"Dec 17, 2025",
PK-00817,19499,4,FLAM10-028,12,12,C-13-4,E019,2025-12-17,SH-50194
PK-00818,19499,5,LOCSIZE8-120,4,4,D-02-3,E019,12/18/25,SH-50194
PK-00819,19499,6,LOC1420-087,50,50,F-39-2,E018,2025-12-18,SH-50194
PK-00820,19499,7,ANC3410-074,1,1,C-18-2,E014,12/18/2025,SH-50194
,17632,1,SOC1250-011,6,5,C-02-1,E015,07-Sep-2025,SH-50195
PK-00822,17632,2,SOC2000-071,1,0,,E015,2025-09-06,SH-50195
PK-00823,17632,3,HEX1250-124,6,6,D-38-3,E016,06-Sep-2025,SH-50195
PK-00824,,4,HOSsize6-084,2,2,A-29-3,E013,,SH-50195
PK-00133,18441,8,ABRM12-109,,6,B-17-2,E021,2025-07-09,SH-50031
PK-00825,17632,5,CAB5811-137 ,2,2,D-20-5,E014,"Sep 07, 2025",SH-50195
PK-00826,17632,6,ABR50-010 ,12,12,F-14-1,E015,"Sep 07, 2025",SH-50195
PK-00827,12546,1,LOCM6-053,4,4,C-03-2,E016,2025-06-29,SH-50196
PK-00828,12546,2,CUTM6-061,12,12,D-15-5,E016,2025-06-29,SH-50196
PK-00829,12546,4,CABsize4-007,50,50,F-06-1,E021,2025-06-29,SH-50196
PK-00830,12546,5,HEXM10-116,1,1,E-31-2,E020 ,2025-06-30,SH-50196
PK-00831,12546,6,SOC1250-011,100,100,B-40-1,E014,06/30/25,SH-50196
PK-00832,12546 ,7,CUT80-015,25,25,C-22-5,E018,29-JUN-2025,SH-50196
PK-00833,16605,1,,5,5,C-10-5,E015,2025-05-23,SH-50197
PK-00834,16605,2,ANCM6-043,100,100,C-27-4,E013,2025-05-23,SH-50197
PK-00835,16605,3,HEXM10-131,25,25,C-38-5,E012,"May 22, 2025",SH-50197
PK-00836,16605,4,ABR50-010,50,50,D-17-3,E012,23-May-2025,SH-50197
PK-00837,,6,ANC3816-039,25,25,C-07-5,E015,2025-05-22,SH-50197
PK-00838,18430,1,ABR1250-018,2,2,A-15-3,E015,2025-08-06,SH-50198
PK-00839,18430,2,HOSM10-070,50,50,E-11-2,E019,08/07/25,SH-50198
PK-00840,18430,3,SOC1375-113,10,10,D-03-5,E013,2025-08-06,SH-50198
PK-00841,18430,5,ANCM8-001,1,1,B-06-3 ,E014,,SH-50198
PK-00842,18430,6,CAB5811-137,6,6,D-18-1,E020,2025-08-06,SH-50198
PK-00843,18430,7,CUT1500-089,25,25,D-19-3,E017,"Aug 07, 2025",SH-50198
PK-00844,16331,1,SOC1250-011,12,11,E-26-2 ,E012,02/26/26,SH-50199
PK-00845,16331,2,SOC51618-057,200,,A-22-4,E017,2026-02-26,SH-50199
PK-00846,16331,3,HEX1250-124,,6,C-06-5,E012,2026-02-26,
PK-00847,16331,4,DRIsize4-077,50,50,B-23-4,E013,2026-02-26,SH-50199
PK-00848,16331,5,SOC51618-129,6,6,D-27-1,E017,2026-02-26,SH-50199
PK-00849,16331,7,CAB1420-107,25,25,E-39-3,E012,"Feb 25, 2026",SH-50199
PK-00850,16331,8,CABsize4-075,100,100,D-28-5,E015,2026-02-26,SH-50199
PK-00851,19535,1,FLAM12-013,2,2,E-31-1 ,E016,2025-06-19,SH-50200
PK-00852,19535,2,FLA1420-002,200,200,E-33-5,E013,2025-06-20,SH-50200
PK-01263,12890,2,CABsize4-007,50,50,E-32-2,E020,2025-11-30,SH-50290
PK-00853,19535,3,CUTM6-061,4,4,E-34-1,E012,2025-06-19,SH-50200
PK-00854,19535,,DRI2000-048,6,6,F-39-3,E014,19-Jun-2025,SH-50200
PK-00855,19535 ,5,LOC60-069,6,6,C-20-4,E014,06/19/25,SH-50200
PK-00856,19535,6,CABsize4-075,10,10,D-39-2,E014,"JUN 19, 2025",SH-50200
PK-00857,18907,1,HEX2000-093,2,2,E-18-1,E014,2025-05-30,SH-50201
PK-00858,18907,2,HN-789,200,200,F-28-5,E017,2025-05-31,SH-50201
PK-00859,18907,3,FLA1213-026,200,200,F-09-5,E012,2025-05-30,SH-50201
PK-00860,18907,4,DRIsize6-105,12,12,F-07-5,E014,05/30/25,SH-50201
PK-00882,12188,2,DRI2000-004,25,25,C-08-4,E020,11-Dec-2025,SH-50207
PK-00861,18907,5,NITM12-036,6,6,B-26-1,E020,05/31/25,SH-50201 
PK-00862,18907,6,FLA3410-112,4,4,E-03-5,E020,"May 31, 2025",SH-50201
PK-00863,18907,7,HEX1420-014,10,10,,E017,05/31/2025,SH-50201
PK-00864,17524,1,FLA50-065,12,12,A-34-4,E021,07/08/25,SH-50202
PK-00865,17524,2,NIT1000-088,25,25,A-28-3,E020,2025-07-09,SH-50202 
PK-00866,17524,3,CUT2000-023,10,10,C-08-2,E021,08-Jul-2025,SH-50202
PK-00867,17524,4,FLAM6-031,1,1,D-04-5,E013,2025-07-08,SH-50202
PK-00868,17524,5,LOCsize8-120,2,2,E-17-3,E012,09-Jul-2025,SH-50202
PK-00869,17524,6,6308-882,2,2,D-20-2,E016,2025-07-08 ,SH-50202
PK-00870,,1,CUTM12-054,200,200,F-09-5,E016,2025-09-03,SH-50203
PK-00871 ,11853,2,LOCsize8-120,6,6,D-13-4,E012,10/16/25,SH-50204
PK-00872,13354,1,HOSsize8-128,25,25,D-10-2,E013,2025-12-15,SH-50205
PK-00873,18003,1,NIT1375-106,25,24,C-28-3,E016,07/04/2025,SH-50206
PK-00874,18003,2,LOC5811-099,200,200,A-27-2,E020,07/03/2025,SH-50206
PK-00875,18003,3,,200,200,E-17-2,E015,07/03/2025,SH-50206 
PK-00876,18003,4,LOC5811-099,12,11,B-23-3,E020,2025-07-04,SH-50206
PK-00877,18003,5,HEX60-080,50,50,B-14-2 ,,07/04/25,SH-50206
PK-00878,18003,6,HEXM10-116,10,10,A-09-2,E013,07/03/2025,SH-50206
PK-00879,18003,7,CAB1420-125,100,100,E-12-4 ,E020,2025-07-04,SH-50206
