invoice_number,line,item_id,qty,unit_price,extended,unit_cost,margin
INV-60278,2,A-20039,1,617.57,617.57,415.87,201.7
INV-60278,3,A-20076,1,1200.76,1200.76,721.1800000000001,479.58
INV-60279,1,A-20093,2,3550.31,7100.62,2017.22,3066.18
INV-60279,2,A-20072,5,539.32,2696.6,402.48,684.2
INV-60279,3,A-20077,3,1296.27,3888.81,869.98,1278.87
INV-60279,4,A-20073,1,819.27,819.27,496.53000000000003,322.74
INV-60279,5,A-20063,1,1990.72,1990.72,1372.91,617.81
INV-60280,1,A-20022,3,225.34,676.02,155.41,209.79
INV-60281,1,A-20087,5,588.52,2942.6,333.06,1277.3
INV-60281,2,A-20013,3,205.67,617.01,162.20000000000002,130.41
INV-60282,1,A-20082,1,1398.89,1398.89,841.44,557.45
INV-60282,2,A-20022,1,214.07,214.07,155.41,58.66
INV-60283,1,A-20020,1,588.91,588.91,316.62,272.29
INV-60283,2,A-20087,2,619.49,1238.98,333.06,572.86
INV-60284,1,A-20053,1,838.95,838.95,695.65,143.3
INV-60284,3,A-20022,1,202.81,202.81,155.41,47.4
INV-60284,5,A-20003,2,3021.66,6043.32,2450.66,1142.0
INV-60285,1,A-20002,2,2568.43,5136.86,1931.15,1274.56
INV-60285,2,A-20003,2,3357.4,6714.8,2450.66,1813.48
INV-60285,3,A-20073,2,712.76,1425.52,496.53000000000003,432.46
INV-60286,1,A-20093,3,2911.25,8733.75,2017.22,2682.09
INV-60286,2,A-20039,2,562.68,1125.36,415.87,293.62
INV-60286,3,A-20036,5,3381.61,16908.05,2945.65,2179.8
INV-60286,4,A-20078,1,1045.99,1045.99,704.75,341.24
INV-60286,5,A-20073,3,671.8,2015.4,496.53000000000003,525.81
INV-60287,1,A-20003,1,3021.66,3021.66,2450.66,571.0
INV-60287,2,A-20003,2,3021.66,6043.32,2450.66,1142.0
INV-60288,1,A-20077,1,1296.27,1296.27,869.98,426.29
INV-60289,2,A-20065,5,1019.84,5099.2,798.0,1109.2
INV-60289,3,A-20040,2,282.86,565.72,210.93,143.86
INV-60289,5,A-20090,2,1212.24,2424.48,821.3000000000001,781.88
INV-60290,2,A-20092,1,2120.77,2120.77,1915.78,204.99
INV-60290,3,A-20097,5,342.03,1710.15,246.81,476.1
INV-60290,4,A-20087,2,507.98,1015.96,333.06,349.84
INV-60291,1,A-20110,1,4945.44,4945.44,2979.18,1966.26
INV-60291,2,A-20076,5,1334.18,6670.9,721.1800000000001,3065.0
INV-60291,3,A-20003,5,3357.4,16787.0,2450.66,4533.7
INV-60291,4,A-20072,1,539.32,539.32,402.48,136.84
INV-60292,2,A-20072,1,442.24,442.24,402.48,39.76
INV-60292,3,A-20101,3,2949.88,8849.64,2382.4,1702.44
INV-60293,1,A-20093,3,3195.28,9585.84,2017.22,3534.18
INV-60293,2,A-20034,1,106.98,106.98,111.33,-4.35
INV-60293,3,A-20022,3,202.81,608.43,155.41,142.2
INV-60294,1,A-20082,3,1472.52,4417.56,841.44,1893.24
INV-60294,2,A-20093,1,3550.31,3550.31,2017.22,1533.09
INV-60294,3,A-20073,1,819.27,819.27,496.53000000000003,322.74
INV-60295,1,A-20093,3,2911.25,8733.75,2017.22,2682.09
INV-60295,2,A-20082,3,1207.47,3622.41,841.44,1098.09
INV-60295,3,A-20082,5,1207.47,6037.35,841.44,1830.15
INV-60296,1,A-20110,2,4450.9,8901.8,2979.18,2943.44
INV-60296,2,A-20110,3,4450.9,13352.7,2979.18,4415.16
INV-60296,3,A-20058,1,387.48,387.48,254.75,132.73
INV-60296,4,A-20043,2,2081.52,4163.04,1336.88,1489.28
INV-60297,2,A-20078,5,1045.99,5229.95,704.75,1706.2
INV-60298,1,A-20034,3,127.81,383.43,111.33,49.44
INV-60298,2,A-20078,1,1045.99,1045.99,704.75,341.24
INV-60298,3,A-20101,1,2949.88,2949.88,2382.4,567.48
INV-60298,4,A-20107,3,3043.06,9129.18,2631.9500000000003,1233.33
INV-60299,1,A-20110,1,4698.17,4698.17,2979.18,1718.99
INV-60299,2,A-20036,3,3917.71,11753.13,2945.65,2916.18
INV-60299,3,A-20030,5,258.92,1294.6,176.98,409.7
INV-60299,4,A-20040,1,298.58,298.58,210.93,87.65
INV-60300,2,A-20087,3,507.98,1523.94,333.06,524.76
INV-60300,3,A-20036,1,3381.61,3381.61,2945.65,435.96
INV-60300,4,A-20036,1,3381.61,3381.61,2945.65,435.96
INV-60301,1,A-20087,1,507.98,507.98,333.06,174.92
INV-60301,2,A-20061,1,217.33,217.33,175.52,41.81
INV-60301,4,A-20020,3,482.91,1448.73,316.62,498.87
INV-60302,1,A-20077,2,1231.46,2462.92,869.98,722.96
INV-60303,1,A-20038,2,2572.18,5144.36,1997.97,1148.42
INV-60303,2,A-20031,3,193.34,580.02,128.84,193.5
INV-60304,1,A-20087,3,507.98,1523.94,333.06,524.76
INV-60304,2,A-20031,3,193.34,580.02,128.84,193.5
INV-60304,3,A-20077,5,1062.94,5314.7,869.98,964.8
INV-60304,4,A-20107,1,3043.06,3043.06,2631.9500000000003,411.11
INV-60305,3,A-20063,2,1791.65,3583.3,1372.91,837.48
INV-60306,1,A-20031,3,235.78,707.34,128.84,320.82
INV-60307,1,A-20003,1,2585.2,2585.2,2450.66,134.54
INV-60307,2,A-20031,2,212.2,424.4,128.84,166.72
INV-60308,1,A-20039,1,686.19,686.19,415.87,270.32
INV-60308,2,A-20110,1,4945.44,4945.44,2979.18,1966.26
INV-60308,3,A-20114,2,442.89,885.78,244.69,396.4
INV-60308,4,A-20040,1,314.29,314.29,210.93,103.36
INV-60309,1,A-20040,3,257.72,773.16,210.93,140.37
INV-60309,2,A-20110,2,4055.26,8110.52,2979.18,2152.16
INV-60309,3,A-20061,3,217.33,651.99,175.52,125.43
INV-60309,4,A-20031,2,193.34,386.68,128.84,129.0
INV-60310,1,A-20065,3,929.19,2787.57,798.0,393.57
INV-60311,1,A-20097,5,417.11,2085.55,246.81,851.5
INV-60312,1,A-20090,3,1279.58,3838.74,821.3000000000001,1374.84
INV-60312,2,A-20038,1,2979.97,2979.97,1997.97,982.0
INV-60312,3,A-20043,1,2197.16,2197.16,1336.88,860.28
INV-60313,1,A-20073,3,778.31,2334.93,496.53000000000003,845.34
INV-60313,2,A-20065,3,1076.5,3229.5,798.0,835.5
INV-60313,3,A-20061,1,251.79,251.79,175.52,76.27
INV-60313,4,A-20076,1,1000.63,1000.63,721.1800000000001,279.45
INV-60313,5,A-20087,5,588.52,2942.6,333.06,1277.3
INV-60314,1,A-20114,1,420.75,420.75,244.69,176.06
INV-60314,2,A-20058,5,409.0,2045.0,254.75,771.25
INV-60315,1,A-20034,5,140.27,701.35,111.33,144.7
INV-60315,2,A-20073,1,737.34,737.34,496.53000000000003,240.81
INV-60315,3,A-20058,2,387.48,774.96,254.75,265.46
INV-60316,1,A-20110,5,4055.26,20276.3,2979.18,5380.4
INV-60316,2,A-20038,1,2572.18,2572.18,1997.97,574.21
INV-60316,3,A-20030,2,223.49,446.98,176.98,93.02
INV-60316,4,A-20087,3,507.98,1523.94,333.06,524.76
INV-60316,5,A-20033,5,439.23,2196.15,328.62,553.05
INV-60317,1,A-20065,1,929.19,929.19,798.0,131.19
INV-60317,2,A-20110,5,4055.26,20276.3,2979.18,5380.4
INV-60318,1,A-20039,3,617.57,1852.71,415.87,605.1
INV-60318,2,A-20038,5,2823.13,14115.65,1997.97,4125.8
INV-60319,1,A-20097,5,342.03,1710.15,246.81,476.1
INV-60319,2,A-20053,5,764.38,3821.9,695.65,343.65
INV-60320,1,A-20033,1,508.87,508.87,328.62,180.25
INV-60321,1,A-20078,1,1275.6,1275.6,704.75,570.85
INV-60321,2,A-20114,1,442.89,442.89,244.69,198.2
INV-60321,3,A-20087,5,619.49,3097.45,333.06,1432.15
INV-60321,4,A-20039,2,686.19,1372.38,415.87,540.64
INV-60322,1,A-20002,5,2440.01,12200.05,1931.15,2544.3
INV-60322,2,A-20076,5,1267.47,6337.35,721.1800000000001,2731.45
INV-60322,3,A-20065,1,1076.5,1076.5,798.0,278.5
INV-60322,4,A-20114,5,420.75,2103.75,244.69,880.3
INV-60322,5,A-20076,2,1267.47,2534.94,721.1800000000001,1092.58
INV-60323,1,A-20090,3,1103.14,3309.42,821.3000000000001,845.52
INV-60323,4,A-20039,5,617.57,3087.85,415.87,1008.5
INV-60323,5,A-20058,1,371.98,371.98,254.75,117.23
INV-60324,1,A-20061,1,238.54,238.54,175.52,63.02
INV-60325,1,A-20002,2,2440.01,4880.02,1931.15,1017.72
INV-60325,2,A-20002,1,2440.01,2440.01,1931.15,508.86
INV-60325,3,A-20110,5,4698.17,23490.85,2979.18,8594.95
INV-60326,1,A-20090,2,1212.24,2424.48,821.3000000000001,781.88
INV-60327,1,A-20076,1,1200.76,1200.76,721.1800000000001,479.58
INV-60327,2,A-20013,3,207.29,621.87,162.20000000000002,135.27
INV-60327,3,A-20073,3,737.34,2212.02,496.53000000000003,722.43
INV-60328,1,A-20053,2,932.17,1864.34,695.65,473.04
INV-60329,1,A-20022,1,214.07,214.07,155.41,58.66
INV-60329,2,A-20093,1,3372.79,3372.79,2017.22,1355.57
INV-60329,3,A-20034,1,148.07,148.07,111.33,36.74
INV-60329,5,A-20039,1,651.88,651.88,415.87,236.01
INV-60330,1,A-20107,5,3711.05,18555.25,2631.9500000000003,5395.5
INV-60330,3,A-20092,1,2586.3,2586.3,1915.78,670.52
INV-60330,4,A-20065,2,1133.16,2266.32,798.0,670.32
INV-60330,5,A-20003,3,3357.4,10072.2,2450.66,2720.22
INV-60331,1,A-20065,1,1076.5,1076.5,798.0,278.5
INV-60331,2,A-20072,3,512.35,1537.05,402.48,329.61
INV-60332,1,A-20022,1,214.07,214.07,155.41,58.66
INV-60332,2,A-20013,1,218.8,218.8,162.20000000000002,56.6
INV-60332,3,A-20036,1,3917.71,3917.71,2945.65,972.06
INV-60332,4,A-20031,1,223.99,223.99,128.84,95.15
INV-60332,5,A-20040,3,298.58,895.74,210.93,262.95
INV-60333,1,A-20082,1,1325.27,1325.27,841.44,483.83
INV-60334,1,A-20038,1,2979.97,2979.97,1997.97,982.0
INV-60334,2,A-20082,5,1398.89,6994.45,841.44,2787.25
INV-60335,1,A-20093,3,2503.68,7511.04,2017.22,1459.38
INV-60335,2,A-20053,3,671.16,2013.48,695.65,-73.47
INV-60336,3,A-20087,3,557.54,1672.62,333.06,673.44
INV-60337,1,A-20077,1,1062.94,1062.94,869.98,192.96
INV-60337,2,A-20002,1,2106.11,2106.11,1931.15,174.96
INV-60337,3,A-20038,5,2572.18,12860.9,1997.97,2871.05
INV-60337,4,A-20043,2,1896.5,3793.0,1336.88,1119.24
INV-60338,1,A-20107,3,3339.95,10019.85,2631.9500000000003,2124.0
INV-60338,2,A-20038,2,2823.13,5646.26,1997.97,1650.32
INV-60338,3,A-20036,5,3711.52,18557.6,2945.65,3829.35
INV-60338,4,A-20038,3,2512.59,7537.77,1997.97,1543.86
INV-60339,1,A-20090,1,1104.48,1104.48,821.3000000000001,283.18
INV-60339,2,A-20110,2,4055.26,8110.52,2979.18,2152.16
INV-60339,3,A-20061,1,217.33,217.33,175.52,41.81
INV-60339,4,A-20034,5,111.19,555.95,111.33,-0.7
INV-60340,1,A-20036,1,3381.61,3381.61,2945.65,435.96
INV-60341,1,A-20034,1,155.86,155.86,111.33,44.53
INV-60342,1,A-20063,1,1891.18,1891.18,1372.91,518.27
INV-60342,2,A-20061,1,251.79,251.79,175.52,76.27
INV-60342,3,A-20101,1,3417.55,3417.55,2382.4,1035.15
INV-60343,1,A-20114,5,442.89,2214.45,244.69,991.0
INV-60343,2,A-20078,2,1275.6,2551.2,704.75,1141.7
INV-60343,3,A-20097,2,417.11,834.22,246.81,340.6
INV-60344,2,A-20058,1,409.0,409.0,254.75,154.25
INV-60344,3,A-20002,2,2440.01,4880.02,1931.15,1017.72
INV-60345,1,A-20039,1,562.68,562.68,415.87,146.81
INV-60345,2,A-20077,3,1062.94,3188.82,869.98,578.88
INV-60346,2,A-20073,1,671.8,671.8,496.53000000000003,175.27
INV-60346,3,A-20070,2,2638.4,5276.8,1739.22,1798.36
INV-60346,4,A-20092,3,2120.77,6362.31,1915.78,614.97
INV-60347,1,A-20031,2,223.99,447.98,128.84,190.3
INV-60347,2,A-20092,3,2456.99,7370.97,1915.78,1623.63
INV-60347,3,A-20022,5,214.07,1070.35,155.41,293.3
INV-60347,4,A-20073,5,700.48,3502.4,496.53000000000003,1019.75
INV-60348,1,A-20022,2,202.81,405.62,155.41,94.8
INV-60349,1,A-20082,1,1325.27,1325.27,841.44,483.83
INV-60349,2,A-20097,5,375.4,1877.0,246.81,642.95
INV-60349,3,A-20090,5,1212.24,6061.2,821.3000000000001,1954.7
INV-60350,2,A-20013,3,218.8,656.4,162.20000000000002,169.8
INV-60350,3,A-20114,2,420.75,841.5,244.69,352.12
INV-60350,4,A-20036,1,3917.71,3917.71,2945.65,972.06
INV-60350,5,A-20002,3,2440.01,7320.03,1931.15,1526.58
INV-60351,1,A-20076,5,1094.03,5470.15,721.1800000000001,1864.25
INV-60351,2,A-20033,3,439.23,1317.69,328.62,331.83
INV-60351,3,A-20030,1,223.49,223.49,176.98,46.51
INV-60351,4,A-20040,2,257.72,515.44,210.93,93.58
INV-60352,1,A-20030,5,223.49,1117.45,176.98,232.55
INV-60352,2,A-20107,3,3043.06,9129.18,2631.9500000000003,1233.33
INV-60352,3,A-20092,1,2120.77,2120.77,1915.78,204.99
INV-60352,4,A-20072,5,442.24,2211.2,402.48,198.8
INV-60353,1,A-20039,1,651.88,651.88,415.87,236.01
INV-60353,2,A-20107,2,3525.5,7051.0,2631.9500000000003,1787.1
INV-60353,3,A-20013,1,218.8,218.8,162.20000000000002,56.6
INV-60354,1,A-20092,1,2586.3,2586.3,1915.78,670.52
INV-60355,1,A-20031,1,212.2,212.2,128.84,83.36
INV-60355,2,A-20038,2,2823.13,5646.26,1997.97,1650.32
INV-60355,3,A-20053,1,838.95,838.95,695.65,143.3
INV-60355,5,A-20070,1,2895.8,2895.8,1739.22,1156.58
INV-60356,1,A-20065,5,1008.51,5042.55,798.0,1052.55
INV-60357,1,A-20002,2,2568.43,5136.86,1931.15,1274.56
INV-60357,2,A-20110,1,4945.44,4945.44,2979.18,1966.26
INV-60358,1,A-20043,1,2197.16,2197.16,1336.88,860.28
INV-60358,2,A-20065,2,1076.5,2153.0,798.0,557.0
INV-60358,3,A-20101,1,3417.55,3417.55,2382.4,1035.15
INV-60359,2,A-20033,5,535.65,2678.25,328.62,1035.15
INV-60359,3,A-20022,1,225.34,225.34,155.41,69.93
INV-60360,1,A-20072,1,485.39,485.39,402.48,82.91
INV-60361,1,A-20022,5,173.69,868.45,155.41,91.4
INV-60361,2,A-20058,1,353.03,353.03,254.75,98.28
INV-60362,1,A-20020,3,530.02,1590.06,316.62,640.2
INV-60362,3,A-20065,2,968.85,1937.7,798.0,341.7
INV-60362,4,A-20043,3,2081.52,6244.56,1336.88,2233.92
INV-60363,1,A-20043,5,1896.5,9482.5,1336.88,2798.1
INV-60363,2,A-20036,3,3009.63,9028.89,2945.65,191.94
INV-60364,1,A-20101,3,3597.42,10792.26,2382.4,3645.06
INV-60364,2,A-20082,3,1472.52,4417.56,841.44,1893.24
INV-60364,3,A-20078,1,1275.6,1275.6,704.75,570.85
INV-60365,1,A-20022,3,202.81,608.43,155.41,142.2
INV-60365,2,A-20101,5,3237.68,16188.4,2382.4,4276.4
INV-60365,3,A-20107,2,3339.95,6679.9,2631.9500000000003,1416.0
INV-60365,4,A-20097,5,375.4,1877.0,246.81,642.95
INV-60366,2,A-20030,1,223.49,223.49,176.98,46.51
INV-60367,1,A-20076,1,1094.03,1094.03,721.1800000000001,372.85
INV-60367,2,A-20053,1,764.38,764.38,695.65,68.73
INV-60367,3,A-20070,5,2638.4,13192.0,1739.22,4495.9
INV-60368,1,A-20030,2,258.92,517.84,176.98,163.88
INV-60368,2,A-20053,1,885.56,885.56,695.65,189.91
INV-60369,2,A-20078,3,1211.82,3635.46,704.75,1521.21
INV-60369,3,A-20063,2,1891.18,3782.36,1372.91,1036.54
INV-60369,4,A-20003,1,3189.53,3189.53,2450.66,738.87
INV-60369,5,A-20036,1,3330.05,3330.05,2945.65,384.4
INV-60370,1,A-20013,1,218.8,218.8,162.20000000000002,56.6
INV-60370,2,A-20020,5,559.46,2797.3,316.62,1214.2
INV-60370,3,A-20070,1,3056.68,3056.68,1739.22,1317.46
INV-60371,1,A-20110,5,4698.17,23490.85,2979.18,8594.95
INV-60371,2,A-20082,5,1398.89,6994.45,841.44,2787.25
INV-60372,1,A-20033,1,508.87,508.87,328.62,180.25
INV-60372,2,A-20043,5,2197.16,10985.8,1336.88,4301.4
INV-60372,3,A-20087,3,588.52,1765.56,333.06,766.38
INV-60372,4,A-20078,2,1211.82,2423.64,704.75,1014.14
INV-60373,1,A-20082,1,1398.89,1398.89,841.44,557.45
INV-60373,2,A-20072,1,512.35,512.35,402.48,109.87
INV-60373,3,A-20077,2,1231.46,2462.92,869.98,722.96
INV-60373,4,A-20092,2,2456.99,4913.98,1915.78,1082.42
INV-60373,5,A-20107,5,3525.5,17627.5,2631.9500000000003,4467.75
INV-60374,1,A-20107,1,2617.03,2617.03,2631.9500000000003,-14.92
INV-60374,2,A-20002,1,2106.11,2106.11,1931.15,174.96
INV-60374,3,A-20002,3,2106.11,6318.33,1931.15,524.88
INV-60374,4,A-20107,1,2677.89,2677.89,2631.9500000000003,45.94
INV-60374,5,A-20038,2,2572.18,5144.36,1997.97,1148.42
INV-60375,1,A-20107,3,3043.06,9129.18,2631.9500000000003,1233.33
INV-60375,2,A-20043,3,1896.5,5689.5,1336.88,1678.86
INV-60375,3,A-20063,3,1632.39,4897.17,1372.91,778.44
INV-60375,4,A-20077,1,1062.94,1062.94,869.98,192.96
INV-60375,5,A-20077,3,1062.94,3188.82,869.98,578.88
INV-60376,1,A-20031,5,193.34,966.7,128.84,322.5
INV-60377,1,A-20020,5,530.02,2650.1,316.62,1067.0
INV-60378,1,A-20034,1,148.07,148.07,111.33,36.74
INV-60378,2,A-20072,3,512.35,1537.05,402.48,329.61
INV-60378,4,A-20073,1,778.31,778.31,496.53000000000003,281.78
INV-60379,1,A-20020,3,477.02,1431.06,316.62,481.2
INV-60380,1,A-20092,2,2586.3,5172.6,1915.78,1341.04
INV-60380,2,A-20043,1,2312.8,2312.8,1336.88,975.92
INV-60380,3,A-20040,5,314.29,1571.45,210.93,516.8
INV-60380,4,A-20038,3,3136.81,9410.43,1997.97,3416.52
INV-60381,1,A-20090,1,1212.24,1212.24,821.3000000000001,390.94
INV-60381,2,A-20053,5,838.95,4194.75,695.65,716.5
INV-60381,4,A-20110,5,3961.3,19806.5,2979.18,4910.6
INV-60382,1,A-20036,5,3381.61,16908.05,2945.65,2179.8
INV-60382,3,A-20097,1,342.03,342.03,246.81,95.22
INV-60382,4,A-20114,1,363.17,363.17,244.69,118.48
INV-60382,5,A-20053,2,764.38,1528.76,695.65,137.46
INV-60383,1,A-20061,2,265.04,530.08,175.52,179.04
INV-60383,2,A-20090,1,1346.93,1346.93,821.3000000000001,525.63
INV-60384,1,A-20003,1,2753.07,2753.07,2450.66,302.41
INV-60384,2,A-20036,5,3381.61,16908.05,2945.65,2179.8
INV-60384,3,A-20020,3,482.91,1448.73,316.62,498.87
INV-60384,4,A-20107,5,3043.06,15215.3,2631.9500000000003,2055.55
INV-60384,5,A-20043,2,1896.5,3793.0,1336.88,1119.24
INV-60385,1,A-20038,5,2979.97,14899.85,1997.97,4910.0
INV-60385,2,A-20003,3,3189.53,9568.59,2450.66,2216.61
INV-60385,3,A-20077,1,1231.46,1231.46,869.98,361.48
INV-60385,4,A-20058,5,409.0,2045.0,254.75,771.25
INV-60385,5,A-20070,1,3056.68,3056.68,1739.22,1317.46
INV-60386,1,A-20065,3,929.19,2787.57,798.0,393.57
INV-60387,1,A-20065,5,1019.84,5099.2,798.0,1109.2
INV-60387,2,A-20058,1,387.48,387.48,254.75,132.73
INV-60387,3,A-20058,3,387.48,1162.44,254.75,398.19
INV-60387,4,A-20072,1,485.39,485.39,402.48,82.91
INV-60388,1,A-20092,2,2120.77,4241.54,1915.78,409.98
INV-60388,2,A-20097,5,342.03,1710.15,246.81,476.1
INV-60389,1,A-20002,1,2440.01,2440.01,1931.15,508.86
INV-60389,2,A-20022,5,214.07,1070.35,155.41,293.3
INV-60390,1,A-20030,3,245.3,735.9,176.98,204.96
INV-60390,2,A-20101,2,3237.68,6475.36,2382.4,1710.56
INV-60390,3,A-20073,5,693.1,3465.5,496.53000000000003,982.85
INV-60391,1,A-20114,3,398.6,1195.8,244.69,461.73
INV-60391,2,A-20002,1,2311.59,2311.59,1931.15,380.44
