pay_period_end,employee_id,department,regular_hours,overtime_hours,gross_pay,overtime_pay,federal_tax,state_tax,fica,401k,health_deduction,net_pay
2025-08-31,E098,IT,,0,9375.0,0,1125.0,464.06,717.19,562.5,285.0,6221.25
2025-08-31,E099,Warehouse,173.3,3.0,4530.77,118.12,543.69,224.27,346.6,135.92,285.0,2995.29
2025-08-31,E100,Warehouse,173.3,1.0,4144.69,34.88,497.36,205.16,317.07,207.23,410.0,2507.87
2025-08-31,E102,Warehouse,173.3,13.0,4967.74,507.0,596.13,245.9,380.03,0.0,285.0,3460.68
2025-08-31,E103,Warehouse,173.3,6.0,6803.72,301.5,816.45,336.78,520.48,0.0,410.0,4720.01
2025-08-31,E104,Warehouse,173.3,12.0,6155.19,535.5,738.62,304.68,470.87,369.31,142.5,4129.21
2025-08-31,E105,Warehouse,173.3,10.0,5690.29,457.5,682.83,281.67,435.31,170.71,0,4119.77
2025-08-31,E106,Warehouse,173.3,5.0,4566.35,193.12,547.96,226.03,349.33,136.99,142.5,3163.54
2025-09-30,E001,Executive,,0,13208.33,0,1585.0,653.81,1010.44,792.5,410.0,8756.58
2025-09-30,E002,Finance,,0,10833.33,0,1300.0,536.25,828.75,541.67,285.0,7341.66
2025-09-30,E003,Finance,,0,7666.67,0,920.0,379.5,586.5,230.0,142.5,5408.17
2025-09-30,E004,Finance,,0,6458.33,0,775.0,319.69,494.06,387.5,0,4482.08
2025-09-30,E005,Operations,,0,10208.33,0,1225.0,505.31,780.94,306.25,142.5,7248.33
2025-09-30,E006,Operations,,0,6833.33,0,820.0,338.25,522.75,410.0,0,4742.33
2025-09-30,E007,Operations,,0,6791.67,0,815.0,336.19,519.56,203.75,410.0,4507.17
2025-09-30,E008,Operations,,0,13625.0,0,1635.0,674.44,1042.31,681.25,142.5,9449.5
2025-09-30,E009,Operations,173.3,7.0,4907.86,267.75,588.94,242.94,375.45,245.39,0,3455.14
2025-09-30,E010,Operations,173.3,20.0,6891.76,967.5,827.01,341.14,527.22,206.75,410.0,4579.64
2025-09-30,E011,Operations,173.3,21.0,4215.93,622.12,505.91,208.69,322.52,210.8,285.0,2683.01
2025-09-30,E012,Operations,173.3,22.0,5716.12,899.25,685.93,282.95,437.28,285.81,285.0,3739.15
2025-09-30,E013,Operations,173.3,7.0,6028.75,320.25,723.45,298.42,461.2,180.86,410.0,3954.82
2025-09-30,E014,Operations,173.3,15.0,4458.41,466.88,535.01,220.69,341.07,133.75,410.0,2817.89
2025-09-30,E015,Operations,173.3,1.0,5188.26,41.25,622.59,256.82,396.9,0.0,0,3911.95
2025-09-30,E016,Operations,173.3,0,4050.89,0.0,486.11,200.52,309.89,243.05,285.0,2526.32
2025-09-30,E017,Operations,173.3,6.0,5687.86,283.5,682.54,281.55,435.12,0.0,142.5,4146.15
2025-09-30,E018,Operations,173.3,10.0,3808.19,285.0,456.98,188.51,291.33,0.0,142.5,2728.87
2025-09-30,E019,Operations,173.3,2.0,4448.63,78.0,533.84,220.21,340.32,266.92,0,3087.34
2025-09-30,E020,Operations,173.3,8.0,4229.1,264.0,507.49,209.34,323.53,0.0,285.0,2903.74
2025-09-30,E021,Operations,173.3,12.0,4746.33,409.5,569.56,234.94,363.09,237.32,410.0,2931.42
2025-09-30,E022,Operations,173.3,9.0,5867.1,384.75,704.05,290.42,448.83,176.01,410.0,3837.79
2025-09-30,E023,Operations,173.3,10.0,5658.14,416.25,678.98,280.08,432.85,339.49,410.0,3516.74
2025-09-30,E024,Operations,173.3,17.0,5177.65,631.12,621.32,256.29,396.09,258.88,0,3645.07
2025-09-30,E025,Operations,173.3,22.0,5415.37,866.25,649.84,268.06,414.28,270.77,142.5,3669.92
2025-09-30,E026,Operations,173.3,3.0,4441.02,110.25,532.92,219.83,339.74,0.0,0,3348.53
2025-09-30,E027,Operations,173.3,16.0,4936.49,552.0,592.38,244.36,377.64,148.09,0,3574.02
2025-09-30,E028,Operations,173.3,10.0,5658.5,472.5,679.02,280.1,432.88,169.75,410.0,3686.75
2025-09-30,E029,Operations,173.3,9.0,3712.52,273.38,445.5,183.77,284.01,111.38,410.0,2277.86
2025-09-30,E030,Operations,173.3,0,3703.85,0.0,444.46,183.34,283.34,222.23,142.5,2427.98
2025-09-30,E031,Operations,173.3,8.0,5065.75,300.0,607.89,250.75,387.53,0.0,0,3819.58
2025-09-30,E032,Operations,173.3,5.0,4737.91,204.38,568.55,234.53,362.45,142.14,142.5,3287.74
2025-09-30,E033,Operations,173.3,9.0,4630.83,344.25,555.7,229.23,354.26,231.54,410.0,2850.1
2025-09-30,E034,Operations,173.3,21.0,4109.41,582.75,493.13,203.42,314.37,0.0,142.5,2955.99
2025-09-30,E035,Operations,173.3,10.0,5466.35,423.75,655.96,270.58,418.18,163.99,410.0,3547.64
2025-09-30,E036,Operations,173.3,8.0,5369.7,318.0,644.36,265.8,410.78,322.18,142.5,3584.08
2025-09-30,E037,Operations,173.3,22.0,6392.59,973.5,767.11,316.43,489.03,0.0,410.0,4410.02
2025-09-30,E038,Operations,173.3,4.0,3509.41,111.0,421.13,173.72,268.47,0.0,285.0,2361.09
2025-09-30,E039,Operations,173.3,4.0,4066.54,133.5,487.98,201.29,311.09,203.33,285.0,2577.85
2025-09-30,E040,Operations,173.3,21.0,3756.74,582.75,450.81,185.96,287.39,0.0,142.5,2690.08
2025-09-30,E041,Operations,173.3,11.0,5021.23,424.88,602.55,248.55,384.12,150.64,285.0,3350.37
2025-09-30,E042,Operations,173.3,1.0,5681.63,50.25,681.8,281.24,434.64,170.45,142.5,3971.0
2025-09-30,E043,Operations,173.3,14.0,6183.14,693.0,741.98,306.07,473.01,185.49,142.5,4334.09
2025-09-30,E044,Operations,173.3,6.0,3646.34,189.0,437.56,180.49,278.95,182.32,142.5,2424.52
2025-09-30,E045,Operations,173.3,8.0,4007.25,267.0,480.87,198.36,306.55,240.44,410.0,2371.03
2025-09-30,E046,Operations,173.3,18.0,4492.75,580.5,539.13,222.39,343.7,269.56,142.5,2975.47
2025-09-30,E047,Operations,173.3,18.0,5805.35,762.75,696.64,287.36,444.11,0.0,410.0,3967.24
2025-09-30,E048,Operations,173.3,3.0,4496.48,104.62,539.58,222.58,343.98,224.82,0,3165.52
2025-09-30,E049,Operations,173.3,1.0,5818.98,44.62,698.28,288.04,445.15,174.57,410.0,3802.94
2025-09-30,E050,Operations,173.3,18.0,5767.2,715.5,692.06,285.48,441.19,0.0,0,4348.47
2025-09-30,E051,Operations,173.3,5.0,5162.93,204.38,619.55,255.57,394.96,154.89,142.5,3595.46
2025-09-30,E052,Operations,173.3,1.0,3589.2,29.62,430.7,177.67,274.57,107.68,410.0,2188.58
2025-09-30,E053,Operations,173.3,22.0,3764.98,602.25,451.8,186.37,288.02,225.9,285.0,2327.89
2025-09-30,E054,Operations,173.3,6.0,4413.69,202.5,529.64,218.48,337.65,220.68,142.5,2964.74
2025-09-30,E055,Quality,,0,9458.33,0,1135.0,468.19,723.56,472.92,285.0,6373.66
2025-09-30,E056,Quality,173.3,1.0,6210.17,47.62,745.22,307.4,475.08,186.31,0,4496.16
2025-09-30,E057,Quality,173.3,9.0,5619.81,381.38,674.38,278.18,429.92,0.0,142.5,4094.83
2025-09-30,E058,Quality,173.3,3.0,5454.1,131.62,654.49,269.98,417.24,163.62,285.0,3663.77
2025-09-30,E059,Quality,173.3,12.0,5748.39,513.0,689.81,284.55,439.75,172.45,0,4161.83
2025-09-30,E060,Purchasing,,0,5583.33,0,670.0,276.37,427.12,279.17,0,3930.67
2025-09-30,E061,Purchasing,,0,6458.33,0,775.0,319.69,494.06,387.5,410.0,4072.08
2025-09-30,E062,Purchasing,,0,8791.67,0,1055.0,435.19,672.56,0.0,285.0,6343.92
2025-09-30,E063,Purchasing,,0,12041.67,0,1445.0,596.06,921.19,722.5,285.0,8071.92
2025-09-30,E064,Sales,,0,7583.33,0,910.0,375.37,580.12,455.0,410.0,4852.84
2025-09-30,E065,Sales,,0,5333.33,0,640.0,264.0,408.0,266.67,142.5,3612.16
2025-09-30,E066,Sales,,0,12583.33,0,1510.0,622.87,962.62,629.17,285.0,8573.67
2025-09-30,E067,Sales,,0,8083.33,0,970.0,400.12,618.37,242.5,410.0,5442.34
2025-09-30,E068,Sales,,0,6958.33,0,835.0,344.44,532.31,347.92,410.0,4488.66
2025-09-30,E069,Sales,,0,6791.67,0,815.0,336.19,519.56,203.75,0,4917.17
2025-09-30,E070,Sales,,0,10791.67,0,1295.0,534.19,825.56,0.0,285.0,7851.92
2025-09-30,E071,Sales,,0,13083.33,0,1570.0,647.62,1000.87,0.0,142.5,9722.34
2025-09-30,E072,Sales,,0,5625.0,0,675.0,278.44,430.31,281.25,285.0,3675.0
2025-09-30,E073,Sales,,0,8791.67,0,1055.0,435.19,672.56,439.58,285.0,5904.34
2025-09-30,E074,Sales,,0,11833.33,0,1420.0,585.75,905.25,591.67,142.5,8188.16
2025-09-30,E075,Sales,,0,4458.33,0,535.0,220.69,341.06,133.75,0,3227.83
2025-09-30,E076,Warehouse,173.3,2.0,4981.76,76.5,597.81,246.6,381.1,0.0,410.0,3346.25
2025-09-30,E077,Warehouse,173.3,13.0,6076.46,643.5,729.18,300.78,464.85,182.29,142.5,4256.86
2025-09-30,E078,Warehouse,173.3,13.0,5225.74,497.25,627.09,258.67,399.77,261.29,410.0,3268.92
2025-09-30,E079,Warehouse,173.3,13.0,4251.25,433.88,510.15,210.44,325.22,127.54,410.0,2667.9
2025-09-30,E080,Warehouse,173.3,19.0,6054.72,833.62,726.57,299.71,463.19,302.74,0,4262.51
2025-09-30,E081,Warehouse,173.3,5.0,3780.65,144.38,453.68,187.14,289.22,0.0,0,2850.61
2025-09-30,E082,Warehouse,173.3,18.0,6453.43,877.5,774.41,319.44,493.69,322.67,142.5,4400.72
2025-09-30,E083,Warehouse,173.3,21.0,6671.14,976.5,800.54,330.22,510.34,333.56,142.5,4553.98
2025-09-30,E084,Maintenance,173.3,6.0,4278.96,191.25,513.48,211.81,327.34,256.74,0,2969.59
2025-09-30,E085,Maintenance,173.3,10.0,5140.75,375.0,616.89,254.47,393.27,0.0,410.0,3466.12
2025-09-30,E086,Maintenance,173.3,21.0,6664.51,1008.0,799.74,329.89,509.84,199.94,410.0,4415.1
2025-09-30,E087,Maintenance,173.3,7.0,6737.86,351.75,808.54,333.52,515.45,404.27,142.5,4533.58
2025-09-30,E088,Engineering,,0,8750.0,0,1050.0,433.12,669.38,525.0,142.5,5930.0
2025-09-30,E089,Engineering,,0,8125.0,0,975.0,402.19,621.56,406.25,0,5720.0
2025-09-30,E090,Engineering,,0,10833.33,0,1300.0,536.25,828.75,541.67,0,7626.66
2025-09-30,E091,Engineering,,0,7125.0,0,855.0,352.69,545.06,427.5,142.5,4802.25
2025-09-30,E092,Engineering,,0,13083.33,0,1570.0,647.62,1000.87,654.17,142.5,9068.17
2025-09-30,E093,Engineering,,0,6333.33,0,760.0,313.5,484.5,190.0,285.0,4300.33
2025-09-30,E094,Operations,173.3,14.0,4102.93,451.5,492.35,203.1,313.87,246.18,410.0,2437.43
2025-09-30,E095,Operations,173.3,10.0,4023.63,303.75,482.84,199.17,307.81,201.18,0,2832.63
2025-09-30,E096,HR,,0,6583.33,0,790.0,325.87,503.62,395.0,285.0,4283.84
2025-09-30,E097,HR,,0,4416.67,0,530.0,218.63,337.88,265.0,0,3065.16
2025-09-30,E098,IT,,0,9375.0,0,1125.0,464.06,717.19,0.0,285.0,6783.75
2025-09-30,E099,Warehouse,173.3,22.0,5460.87,866.25,655.3,270.31,417.76,163.83,410.0,3543.67
2025-09-30,E100,Warehouse,173.3,22.0,4997.94,767.25,599.75,247.4,382.34,249.9,142.5,3376.05
2025-09-30,E102,Warehouse,173.3,0,4821.21,0.0,578.55,238.65,368.82,241.06,285.0,3109.13
2025-09-30,E103,Warehouse,173.3,6.0,6339.27,301.5,760.71,313.79,484.95,380.36,410.0,3989.46
2025-09-30,E104,Warehouse,173.3,22.0,6085.87,981.75,730.3,301.25,465.57,182.58,142.5,4263.67
2025-09-30,E105,Warehouse,173.3,21.0,6034.97,960.75,724.2,298.73,461.68,0.0,0,4550.36
2025-09-30,E106,Warehouse,173.3,21.0,5407.47,811.12,648.9,267.67,413.67,270.37,142.5,3664.36
2025-10-31,E001,Executive,,0,13208.33,0,1585.0,653.81,1010.44,396.25,0,9562.83
2025-10-31,E002,Finance,,0,10833.33,0,1300.0,536.25,828.75,541.67,0,7626.66
2025-10-31,E003,Finance,,0,7666.67,0,920.0,379.5,586.5,230.0,285.0,5265.67
2025-10-31,E004,Finance,,0,6458.33,0,775.0,319.69,494.06,387.5,285.0,4197.08
2025-10-31,E005,Operations,,0,10208.33,0,1225.0,505.31,780.94,510.42,0,7186.66
2025-10-31,E006,Operations,,0,6833.33,0,820.0,338.25,522.75,0.0,285.0,4867.33
2025-10-31,E007,Operations,,0,6791.67,0,815.0,336.19,519.56,203.75,142.5,4774.67
2025-10-31,E008,Operations,,0,13625.0,0,1635.0,674.44,1042.31,817.5,142.5,9313.25
2025-10-31,E009,Operations,173.3,10.0,4801.65,382.5,576.2,237.68,367.33,0.0,0,3620.44
2025-10-31,E010,Operations,173.3,7.0,6151.1,338.62,738.13,304.48,470.56,184.53,142.5,4310.9
2025-10-31,E011,Operations,173.3,22.0,4416.69,651.75,530.0,218.63,337.88,132.5,285.0,2912.68
2025-10-31,E012,Operations,173.3,6.0,4873.23,245.25,584.79,241.22,372.8,0.0,410.0,3264.42
2025-10-31,E013,Operations,173.3,7.0,5870.18,320.25,704.42,290.57,449.07,0.0,142.5,4283.62
2025-10-31,E014,Operations,173.3,14.0,3887.89,435.75,466.55,192.45,297.42,116.64,410.0,2404.83
2025-10-31,E015,Operations,173.3,6.0,5108.57,247.5,613.03,252.87,390.81,0.0,142.5,3709.36
2025-10-31,E016,Operations,173.3,7.0,3832.09,223.12,459.85,189.69,293.15,191.6,285.0,2412.8
2025-10-31,E017,Operations,173.3,5.0,6241.1,236.25,748.93,308.93,477.44,187.23,142.5,4376.07
2025-10-31,E018,Operations,173.3,17.0,3711.35,484.5,445.36,183.71,283.92,0.0,285.0,2513.36
2025-10-31,E019,Operations,173.3,4.0,4706.86,156.0,564.82,232.99,360.07,282.41,0,3266.57
2025-10-31,E020,Operations,173.3,5.0,4435.11,165.0,532.21,219.54,339.29,0.0,142.5,3201.57
2025-10-31,E021,Operations,173.3,9.0,4683.38,307.12,562.01,231.83,358.28,140.5,0,3390.76
2025-10-31,E022,Operations,173.3,7.0,5830.99,299.25,699.72,288.63,446.07,0.0,410.0,3986.57
2025-10-31,E023,Operations,173.3,16.0,5330.8,666.0,639.7,263.87,407.81,266.54,142.5,3610.38
2025-10-31,E024,Operations,173.3,22.0,5063.03,816.75,607.56,250.62,387.32,303.78,285.0,3228.75
2025-10-31,E025,Operations,173.3,10.0,5215.82,393.75,625.9,258.18,399.01,156.47,410.0,3366.26
2025-10-31,E026,Operations,173.3,8.0,4582.31,294.0,549.88,226.82,350.55,229.12,285.0,2940.94
2025-10-31,E027,Operations,173.3,8.0,4501.05,276.0,540.13,222.8,344.33,0.0,285.0,3108.79
2025-10-31,E028,Operations,173.3,0,6059.43,0.0,727.13,299.94,463.55,181.78,142.5,4244.53
2025-10-31,E029,Operations,173.3,3.0,4021.56,91.12,482.59,199.07,307.65,120.65,0,2911.6
2025-10-31,E030,Operations,173.3,13.0,3856.76,404.62,462.81,190.91,295.04,0.0,142.5,2765.5
2025-10-31,E031,Operations,173.3,11.0,5134.93,412.5,616.19,254.18,392.82,256.75,0,3614.99
2025-10-31,E032,Operations,173.3,2.0,4756.95,81.75,570.83,235.47,363.91,142.71,0,3444.03
2025-10-31,E033,Operations,173.3,10.0,5022.61,382.5,602.71,248.62,384.23,0.0,285.0,3502.05
2025-10-31,E034,Operations,173.3,18.0,3641.43,499.5,436.97,180.25,278.57,182.07,142.5,2421.07
2025-10-31,E035,Operations,173.3,10.0,5613.22,423.75,673.59,277.85,429.41,336.79,410.0,3485.58
2025-10-31,E036,Operations,173.3,2.0,5085.27,79.5,610.23,251.72,389.02,305.12,142.5,3386.68
2025-10-31,E037,Operations,173.3,22.0,6494.84,973.5,779.38,321.49,496.86,389.69,142.5,4364.92
2025-10-31,E038,Operations,173.3,19.0,3957.72,527.25,474.93,195.91,302.77,237.46,0,2746.65
2025-10-31,E039,Operations,173.3,11.0,4223.05,367.12,506.77,209.04,323.06,126.69,0,3057.49
2025-10-31,E040,Operations,173.3,7.0,3624.72,194.25,434.97,179.42,277.29,0.0,285.0,2448.04
2025-10-31,E041,Operations,173.3,15.0,5041.86,579.38,605.02,249.57,385.7,151.26,0,3650.31
2025-10-31,E042,Operations,173.3,2.0,6544.66,100.5,785.36,323.96,500.67,196.34,142.5,4595.83
2025-10-31,E043,Operations,173.3,16.0,6396.52,792.0,767.58,316.63,489.33,191.9,285.0,4346.08
2025-10-31,E044,Operations,173.3,17.0,4174.8,535.5,500.98,206.65,319.37,208.74,285.0,2654.06
2025-10-31,E045,Operations,173.3,1.0,3966.42,33.38,475.97,196.34,303.43,118.99,142.5,2729.19
2025-10-31,E046,Operations,173.3,5.0,4036.24,161.25,484.35,199.79,308.77,121.09,410.0,2512.24
2025-10-31,E047,Operations,173.3,6.0,5590.59,254.25,670.87,276.73,427.68,335.44,285.0,3594.87
2025-10-31,E048,Operations,173.3,4.0,4088.14,139.5,490.58,202.36,312.74,204.41,0,2878.05
2025-10-31,E049,Operations,173.3,20.0,6048.18,892.5,725.78,299.38,462.69,181.45,410.0,3968.88
2025-10-31,E050,Operations,173.3,17.0,5176.35,675.75,621.16,256.23,395.99,155.29,0,3747.68
2025-10-31,E051,Operations,173.3,8.0,5285.55,327.0,634.27,261.63,404.34,264.28,0,3721.03
2025-10-31,E052,Operations,173.3,20.0,4323.22,592.5,518.79,214.0,330.73,129.7,142.5,2987.5
2025-10-31,E053,Operations,173.3,22.0,3986.37,602.25,478.36,197.33,304.96,239.18,0,2766.54
2025-10-31,E054,Operations,173.3,12.0,4616.19,405.0,553.94,228.5,353.14,276.97,410.0,2793.64
2025-10-31,E055,Quality,,0,9458.33,0,1135.0,468.19,723.56,567.5,410.0,6154.08
2025-10-31,E056,Quality,173.3,5.0,5520.3,238.12,662.44,273.25,422.3,0.0,0,4162.31
2025-10-31,E057,Quality,173.3,18.0,5854.3,762.75,702.52,289.79,447.85,175.63,410.0,3828.51
2025-10-31,E058,Quality,173.3,10.0,5659.85,438.75,679.18,280.16,432.98,169.8,142.5,3955.23
2025-10-31,E059,Quality,173.3,3.0,5413.03,128.25,649.56,267.94,414.1,270.65,285.0,3525.78
2025-10-31,E060,Purchasing,,0,5583.33,0,670.0,276.37,427.12,279.17,410.0,3520.67
2025-10-31,E061,Purchasing,,0,6458.33,0,775.0,319.69,494.06,0.0,142.5,4727.08
2025-10-31,E062,Purchasing,,0,8791.67,0,1055.0,435.19,672.56,263.75,0,6365.17
2025-10-31,E063,Purchasing,,0,12041.67,0,1445.0,596.06,921.19,361.25,410.0,8308.17
2025-10-31,E064,Sales,,0,7583.33,0,910.0,375.37,580.12,379.17,142.5,5196.17
2025-10-31,E065,Sales,,0,5333.33,0,640.0,264.0,408.0,266.67,410.0,3344.66
2025-10-31,E066,Sales,,0,12583.33,0,1510.0,622.87,962.62,377.5,0,9110.34
2025-10-31,E067,Sales,,0,8083.33,0,970.0,400.12,618.37,0.0,0,6094.84
2025-10-31,E068,Sales,,0,6958.33,0,835.0,344.44,532.31,347.92,285.0,4613.66
2025-10-31,E069,Sales,,0,6791.67,0,815.0,336.19,519.56,203.75,410.0,4507.17
2025-10-31,E070,Sales,,0,10791.67,0,1295.0,534.19,825.56,539.58,0,7597.34
2025-10-31,E071,Sales,,0,13083.33,0,1570.0,647.62,1000.87,654.17,0,9210.67
2025-10-31,E072,Sales,,0,5625.0,0,675.0,278.44,430.31,281.25,0,3960.0
2025-10-31,E073,Sales,,0,8791.67,0,1055.0,435.19,672.56,0.0,285.0,6343.92
2025-10-31,E074,Sales,,0,11833.33,0,1420.0,585.75,905.25,591.67,410.0,7920.66
2025-10-31,E075,Sales,,0,4458.33,0,535.0,220.69,341.06,222.92,0,3138.66
2025-10-31,E076,Warehouse,173.3,13.0,4916.4,497.25,589.97,243.36,376.1,0.0,410.0,3296.97
2025-10-31,E077,Warehouse,173.3,9.0,6450.35,445.5,774.04,319.29,493.45,193.51,285.0,4385.06
2025-10-31,E078,Warehouse,173.3,8.0,4548.38,306.0,545.81,225.14,347.95,0.0,0,3429.48
2025-10-31,E079,Warehouse,173.3,16.0,4274.25,534.0,512.91,211.58,326.98,0.0,285.0,2937.78
2025-10-31,E080,Warehouse,173.3,11.0,5551.65,482.62,666.2,274.81,424.7,166.55,410.0,3609.39
2025-10-31,E081,Warehouse,173.3,13.0,3811.49,375.38,457.38,188.67,291.58,228.69,410.0,2235.17
2025-10-31,E082,Warehouse,173.3,9.0,6521.58,438.75,782.59,322.82,498.9,391.29,410.0,4115.98
2025-10-31,E083,Warehouse,173.3,16.0,6653.53,744.0,798.42,329.35,509.0,399.21,410.0,4207.55
2025-10-31,E084,Maintenance,173.3,22.0,4568.01,701.25,548.16,226.12,349.45,274.08,0,3170.2
2025-10-31,E085,Maintenance,173.3,9.0,4756.65,337.5,570.8,235.45,363.88,285.4,285.0,3016.12
2025-10-31,E086,Maintenance,173.3,1.0,6148.16,48.0,737.78,304.33,470.33,0.0,0,4635.72
2025-10-31,E087,Maintenance,173.3,4.0,6412.94,201.0,769.55,317.44,490.59,192.39,142.5,4500.47
2025-10-31,E088,Engineering,,0,8750.0,0,1050.0,433.12,669.38,0.0,285.0,6312.5
2025-10-31,E089,Engineering,,0,8125.0,0,975.0,402.19,621.56,487.5,142.5,5496.25
2025-10-31,E090,Engineering,,0,10833.33,0,1300.0,536.25,828.75,650.0,410.0,7108.33
2025-10-31,E091,Engineering,,0,7125.0,0,855.0,352.69,545.06,213.75,285.0,4873.5
2025-10-31,E092,Engineering,,0,13083.33,0,1570.0,647.62,1000.87,392.5,0,9472.34
2025-10-31,E093,Engineering,,0,6333.33,0,760.0,313.5,484.5,380.0,0,4395.33
2025-10-31,E094,Operations,173.3,19.0,4674.04,612.75,560.88,231.36,357.56,140.22,410.0,2974.02
2025-10-31,E095,Operations,173.3,18.0,4161.35,546.75,499.36,205.99,318.34,249.68,285.0,2602.98
2025-10-31,E096,HR,,0,6583.33,0,790.0,325.87,503.62,197.5,0,4766.34
2025-10-31,E097,HR,,0,4416.67,0,530.0,218.63,337.88,265.0,142.5,2922.66
2025-10-31,E098,IT,,0,9375.0,0,1125.0,464.06,717.19,468.75,285.0,6315.0
2025-10-31,E099,Warehouse,173.3,11.0,5346.18,433.12,641.54,264.64,408.98,0.0,142.5,3888.52
2025-10-31,E100,Warehouse,173.3,5.0,4525.94,174.38,543.11,224.03,346.23,271.56,0,3141.01
2025-10-31,E102,Warehouse,173.3,18.0,5117.68,702.0,614.12,253.33,391.5,153.53,0,3705.2
2025-10-31,E103,Warehouse,173.3,22.0,6620.77,1105.5,794.49,327.73,506.49,331.04,410.0,4251.02
2025-10-31,E104,Warehouse,173.3,13.0,5942.02,580.12,713.04,294.13,454.56,297.1,142.5,4040.69
2025-10-31,E105,Warehouse,173.3,13.0,5721.83,594.75,686.62,283.23,437.72,0.0,142.5,4171.76
2025-10-31,E106,Warehouse,173.3,6.0,4872.72,231.75,584.73,241.2,372.76,146.18,285.0,3242.85
2025-11-30,E001,Executive,,0,13208.33,0,1585.0,653.81,1010.44,660.42,410.0,8888.66
2025-11-30,E002,Finance,,0,10833.33,0,1300.0,536.25,828.75,0.0,410.0,7758.33
2025-11-30,E003,Finance,,0,7666.67,0,920.0,379.5,586.5,460.0,410.0,4910.67
2025-11-30,E004,Finance,,0,6458.33,0,775.0,319.69,494.06,387.5,0,4482.08
2025-11-30,E005,Operations,,0,10208.33,0,1225.0,505.31,780.94,0.0,142.5,7554.58
2025-11-30,E006,Operations,,0,6833.33,0,820.0,338.25,522.75,341.67,142.5,4668.16
2025-11-30,E007,Operations,,0,6791.67,0,815.0,336.19,519.56,407.5,285.0,4428.42
2025-11-30,E008,Operations,,0,13625.0,0,1635.0,674.44,1042.31,817.5,410.0,9045.75
2025-11-30,E009,Operations,173.3,14.0,5440.76,535.5,652.89,269.32,416.22,163.22,0,3939.11
2025-11-30,E010,Operations,173.3,20.0,6724.09,967.5,806.89,332.84,514.39,403.45,142.5,4524.02
2025-11-30,E011,Operations,173.3,14.0,3666.29,414.75,439.95,181.48,280.47,109.99,0,2654.4
2025-11-30,E012,Operations,173.3,10.0,5556.19,408.75,666.74,275.03,425.05,0.0,410.0,3779.37
2025-11-30,E013,Operations,173.3,17.0,6116.26,777.75,733.95,302.75,467.89,366.98,0,4244.69
2025-11-30,E014,Operations,173.3,4.0,3972.19,124.5,476.66,196.62,303.87,198.61,142.5,2653.93
2025-11-30,E015,Operations,173.3,13.0,5349.66,536.25,641.96,264.81,409.25,0.0,410.0,3623.64
2025-11-30,E016,Operations,173.3,0,3682.63,0.0,441.92,182.29,281.72,110.48,0,2666.22
2025-11-30,E017,Operations,173.3,17.0,6644.33,803.25,797.32,328.89,508.29,398.66,0,4611.17
2025-11-30,E018,Operations,173.3,17.0,3810.13,484.5,457.22,188.6,291.47,228.61,285.0,2359.23
2025-11-30,E019,Operations,173.3,1.0,4815.15,39.0,577.82,238.35,368.36,0.0,0,3630.62
2025-11-30,E020,Operations,173.3,21.0,4543.73,693.0,545.25,224.91,347.6,136.31,410.0,2879.66
2025-11-30,E021,Operations,173.3,18.0,4596.25,614.25,551.55,227.51,351.61,275.77,285.0,2904.81
2025-11-30,E022,Operations,173.3,13.0,5741.75,555.75,689.01,284.22,439.24,344.5,0,3984.78
2025-11-30,E023,Operations,173.3,5.0,5017.2,208.12,602.06,248.35,383.82,250.86,285.0,3247.11
2025-11-30,E024,Operations,173.3,20.0,4945.89,742.5,593.51,244.82,378.36,148.38,142.5,3438.32
2025-11-30,E025,Operations,173.3,21.0,5466.99,826.88,656.04,270.62,418.22,164.01,285.0,3673.1
2025-11-30,E026,Operations,173.3,2.0,4786.39,73.5,574.37,236.93,366.16,239.32,410.0,2959.61
2025-11-30,E027,Operations,173.3,14.0,4349.32,483.0,521.92,215.29,332.72,0.0,0,3279.39
2025-11-30,E028,Operations,173.3,7.0,6281.01,330.75,753.72,310.91,480.5,314.05,0,4421.83
2025-11-30,E029,Operations,173.3,6.0,3761.76,182.25,451.41,186.21,287.77,188.09,285.0,2363.28
2025-11-30,E030,Operations,173.3,3.0,3581.48,93.38,429.78,177.28,273.98,214.89,0,2485.55
2025-11-30,E031,Operations,173.3,12.0,5302.4,450.0,636.29,262.47,405.63,159.07,285.0,3553.94
2025-11-30,E032,Operations,173.3,4.0,4980.37,163.5,597.64,246.53,381.0,249.02,410.0,3096.18
2025-11-30,E033,Operations,173.3,19.0,4969.13,726.75,596.3,245.97,380.14,149.07,0,3597.65
2025-11-30,E034,Operations,173.3,15.0,4007.03,416.25,480.84,198.35,306.54,120.21,410.0,2491.09
2025-11-30,E035,Operations,173.3,12.0,5649.01,508.5,677.88,279.63,432.15,169.47,410.0,3679.88
2025-11-30,E036,Operations,173.3,2.0,4855.65,79.5,582.68,240.35,371.46,145.67,410.0,3105.49
2025-11-30,E037,Operations,173.3,4.0,5442.72,177.0,653.13,269.41,416.37,272.14,0,3831.67
2025-11-30,E038,Operations,173.3,7.0,3496.48,194.25,419.58,173.08,267.48,174.82,142.5,2319.02
2025-11-30,E039,Operations,173.3,21.0,4749.6,700.88,569.95,235.11,363.34,237.48,285.0,3058.72
2025-11-30,E040,Operations,173.3,6.0,3693.16,166.5,443.18,182.81,282.53,110.79,0,2673.85
